Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2022-10-14, 3.2402, 15.0136, Sachsen, 14, 0.3541, 15.01, , , 
2022-10-13, 3.908, 13.95, Sachsen, 14, 0.427, 17.81, , , 
2022-10-12, 6.2825, 13.9995, Sachsen, 14, 0.6865, 20.6, , , 
2022-10-11, 5.6146, 11.6498, Sachsen, 14, 0.6135, 23.65, 28.47, 30.37, 35.34
2022-10-10, 0.9646, 10.3883, Sachsen, 14, 0.1054, 19.54, 22.53, 23.05, 23.77
2022-10-09, 1.3356, 11.2293, Sachsen, 14, 0.1459, 19.52, 22.27, 22.79, 23.46
2022-10-08, 1.0636, 11.9218, Sachsen, 14, 0.1162, 19.52, 22.12, 22.64, 23.29
2022-10-07, 1.954, 11.7734, Sachsen, 14, 0.2135, 18.58, 20.6, 21.19, 21.76
2022-10-06, 1.7067, 10.042, Sachsen, 14, 0.1865, 18.35, 20.03, 20.59, 21.11
2022-10-05, -0.4205, 7.717, Sachsen, 14, -0.053, 17.12, 18.36, 18.77, 19.16
2022-10-04, -0.371, 6.0351, Sachsen, 14, -0.0467, 14.67, 15.48, 15.75, 16.04
2022-10-03, 3.908, 9.4237, Sachsen, 14, 0.427, 17.07, 17.86, 18.14, 18.47
2022-10-02, 4.0069, 9.8936, Sachsen, 14, 0.4378, 16.7, 17.43, 17.7, 18.01
2022-10-01, 4.7242, 10.8583, Sachsen, 14, 0.5162, 17.04, 17.74, 18.02, 18.33
2022-09-30, 4.0317, 9.8194, Sachsen, 14, 0.4405, 16.74, 17.36, 17.61, 17.9
2022-09-29, 4.3285, 8.3354, Sachsen, 14, 0.473, 15.81, 16.31, 16.53, 16.79
2022-09-28, 5.0705, 8.1375, Sachsen, 14, 0.5541, 14.52, 14.92, 15.11, 15.33
2022-09-27, 4.0811, 6.4061, Sachsen, 14, 0.4459, 13.53, 13.85, 14.01, 14.2
2022-09-26, 2.0529, 5.5157, Sachsen, 14, 0.2243, 12.29, 12.52, 12.65, 12.8
2022-09-25, 2.325, 5.8867, Sachsen, 14, 0.2541, 12.17, 12.38, 12.51, 12.66
2022-09-24, 2.4239, 6.1341, Sachsen, 14, 0.2649, 11.35, 11.54, 11.65, 11.79
2022-09-23, 2.0282, 5.7878, Sachsen, 14, 0.2216, 10.39, 10.54, 10.64, 10.76
2022-09-22, 0.8162, 4.0069, Sachsen, 14, 0.0892, 9.35, 9.47, 9.55, 9.65
2022-09-21, -0.1484, 3.067, Sachsen, 14, -0.0187, 8.46, 8.55, 8.62, 8.71
2022-09-20, -0.5936, 2.325, Sachsen, 14, -0.0748, 7.07, 7.14, 7.2, 7.26
2022-09-19, 0.8904, 3.4628, Sachsen, 14, 0.0973, 6.65, 6.7, 6.73, 6.79
2022-09-18, 0.5936, 3.5617, Sachsen, 14, 0.0649, 6.36, 6.4, 6.43, 6.48
2022-09-17, 0.5936, 3.7101, Sachsen, 14, 0.0649, 6.21, 6.24, 6.28, 6.32
2022-09-16, 0.6926, 3.7596, Sachsen, 14, 0.0757, 6.08, 6.11, 6.14, 6.19
2022-09-15, 0.2968, 3.1907, Sachsen, 14, 0.0324, 5.89, 5.91, 5.93, 5.97
2022-09-14, 0.6678, 3.2154, Sachsen, 14, 0.073, 5.89, 5.9, 5.92, 5.96
2022-09-13, 0.5936, 2.9186, Sachsen, 14, 0.0649, 6.23, 6.24, 6.26, 6.3
2022-09-12, 0.1731, 2.5723, Sachsen, 14, 0.0189, 5.37, 5.36, 5.37, 5.4
2022-09-11, 0.3463, 2.9681, Sachsen, 14, 0.0378, 5.66, 5.66, 5.67, 5.69
2022-09-10, 0.1731, 3.1165, Sachsen, 14, 0.0189, 5.69, 5.68, 5.69, 5.72
2022-09-09, 0.1979, 3.067, Sachsen, 14, 0.0216, 5.29, 5.28, 5.29, 5.31
2022-09-08, 0.2473, 2.8939, Sachsen, 14, 0.027, 5.14, 5.13, 5.14, 5.15
2022-09-07, 0.0495, 2.5476, Sachsen, 14, 0.0054, 4.9, 4.88, 4.89, 4.9
2022-09-06, 0.2721, 2.325, Sachsen, 14, 0.0297, 4.65, 4.64, 4.64, 4.64
