Altersgruppe, Meldedatum, value, difference, trend
5-14, 2021-07-06, 7, -2.8172, -0.004
5-14, 2021-07-07, 6.7, -2.3717, -0.0033
5-14, 2021-07-08, 6.5, -2.2669, -0.0032
5-14, 2021-07-09, 6.5, -1.5855, -0.0022
5-14, 2021-07-10, 6.6, -1.2317, -0.0017
5-14, 2021-07-11, 6.7, -0.76, -0.0011
5-14, 2021-07-12, 6.7, -0.7993, -0.0011
5-14, 2021-07-13, 6.9, -0.1966, -0.0003
5-14, 2021-07-14, 7.8, 0.6028, 0.0014
5-14, 2021-07-15, 8.4, 1.9524, 0.0046
5-14, 2021-07-16, 9.2, 2.6862, 0.0064
5-14, 2021-07-17, 10.2, 3.6296, 0.0086
5-14, 2021-07-18, 11.1, 3.9572, 0.0094
5-14, 2021-07-19, 11.3, 4.429, 0.0105
5-14, 2021-07-20, 11.9, 4.7827, 0.0114
5-14, 2021-07-21, 12.7, 4.5338, 0.0108
5-14, 2021-07-22, 13.5, 4.4027, 0.0105
5-14, 2021-07-23, 14.6, 5.1627, 0.0123
5-14, 2021-07-24, 15.6, 4.7827, 0.0114
5-14, 2021-07-25, 16.3, 4.429, 0.0105
5-14, 2021-07-26, 16.7, 4.7827, 0.0114
5-14, 2021-07-27, 17.8, 5.5821, 0.0133
5-14, 2021-07-28, 19.3, 5.9883, 0.0142
5-14, 2021-07-29, 20.7, 6.9055, 0.0164
5-14, 2021-07-30, 21.4, 6.1848, 0.0147
5-14, 2021-07-31, 22, 6.1848, 0.0147
5-14, 2021-08-01, 22.5, 6.6958, 0.0159
5-14, 2021-08-02, 22.7, 6.211, 0.0148
5-14, 2021-08-03, 23.4, 5.2414, 0.0125
5-14, 2021-08-04, 25, 5.8572, 0.0139
5-14, 2021-08-05, 26.3, 5.1889, 0.0123
5-14, 2021-08-06, 28.4, 6.5124, 0.0155
5-14, 2021-08-07, 31.4, 7.9014, 0.0188
5-14, 2021-08-08, 33.6, 9.8669, 0.0234
5-14, 2021-08-09, 34.7, 10.7972, 0.0256
5-14, 2021-08-10, 36.6, 12.042, 0.0286
5-14, 2021-08-11, 40.2, 12.8544, 0.0305
5-14, 2021-08-12, 44.8, 16.0386, 0.0381
5-14, 2021-08-13, 48.4, 18.2006, 0.0432
5-14, 2021-08-14, 52.3, 20.2186, 0.048
5-14, 2021-08-15, 56.5, 21.2406, 0.0505
5-14, 2021-08-16, 58.3, 21.9089, 0.052
5-14, 2021-08-17, 61.5, 23.3241, 0.0554
5-14, 2021-08-18, 68.6, 26.1151, 0.062
5-14, 2021-08-19, 77.6, 28.9716, 0.0688
5-14, 2021-08-20, 91.7, 39.6116, 0.0941
5-14, 2021-08-21, 106.4, 48.024, 0.1141
5-14, 2021-08-22, 115.3, 53.9729, 0.1282
5-14, 2021-08-23, 119.1, 57.904, 0.1376
5-14, 2021-08-24, 125.4, 60.695, 0.1442
5-14, 2021-08-25, 138, 64.3902, 0.153
5-14, 2021-08-26, 151.1, 68.8715, 0.1636
5-14, 2021-08-27, 157, 62.4639, 0.1484
5-14, 2021-08-28, 159.6, 51.8502, 0.1232
5-14, 2021-08-29, 162.6, 46.0978, 0.1095
5-14, 2021-08-30, 164.2, 43.6999, 0.1038
5-14, 2021-08-31, 167.3, 36.9647, 0.0878
5-14, 2021-09-01, 176.4, 34.6323, 0.0823
5-14, 2021-09-02, 184.3, 29.8889, 0.071
5-14, 2021-09-03, 191, 31.5661, 0.075
5-14, 2021-09-04, 197.3, 31.6971, 0.0753
5-14, 2021-09-05, 201.5, 35.5627, 0.0845
5-14, 2021-09-06, 202.2, 34.4096, 0.0817
5-14, 2021-09-07, 202.1, 34.8027, 0.0827
5-14, 2021-09-08, 202.9, 25.0013, 0.0594
5-14, 2021-09-09, 201, 20.1137, 0.0478
5-14, 2021-09-10, 197.9, 7.7703, 0.0185
5-14, 2021-09-11, 192.9, 1.0876, 0.0026
5-14, 2021-09-12, 189.7, -11.3738, -0.0161
5-14, 2021-09-13, 188, -10.7186, -0.0151
5-14, 2021-09-14, 188.8, -11.9241, -0.0168
5-14, 2021-09-15, 187.6, -13.3524, -0.0189
5-14, 2021-09-16, 184.5, -17.362, -0.0245
5-14, 2021-09-17, 181.7, -15.6324, -0.0221
5-14, 2021-09-18, 177.6, -15.0689, -0.0213
5-14, 2021-09-19, 174.3, -12.5138, -0.0177
5-14, 2021-09-20, 173.3, -13.5751, -0.0192
5-14, 2021-09-21, 169.9, -18.1875, -0.0257
5-14, 2021-09-22, 164.7, -19.891, -0.0281
5-14, 2021-09-23, 158.8, -22.9179, -0.0324
5-14, 2021-09-24, 156.3, -23.1537, -0.0327
5-14, 2021-09-25, 154.6, -23.6648, -0.0334
5-14, 2021-09-26, 152, -20.4806, -0.0289
5-14, 2021-09-27, 151.9, -21.0441, -0.0297
5-14, 2021-09-28, 152.3, -19.3144, -0.0273
5-14, 2021-09-29, 156.2, -12.2124, -0.0172
5-14, 2021-09-30, 160.7, -0.2228, -0.0003
5-14, 2021-10-01, 160.7, 2.8827, 0.0068
5-14, 2021-10-02, 159.4, 7.7572, 0.0184
5-14, 2021-10-03, 158.8, 6.4731, 0.0154
5-14, 2021-10-04, 157.6, 5.2938, 0.0126
5-14, 2021-10-05, 157.1, 6.0145, 0.0143
5-14, 2021-10-06, 153.7, 0.9828, 0.0023
5-14, 2021-10-07, 149.4, -8.9234, -0.0126
5-14, 2021-10-08, 149.4, -10.2469, -0.0145
5-14, 2021-10-09, 150.6, -10.5876, -0.015
5-14, 2021-10-10, 152.4, -6.4731, -0.0091
5-14, 2021-10-11, 152.3, -5.3593, -0.0076
5-14, 2021-10-12, 154.1, -4.0096, -0.0057
5-14, 2021-10-13, 153.6, -2.3062, -0.0033
5-14, 2021-10-14, 153.8, 2.3324, 0.0055
5-14, 2021-10-15, 152.5, 0.6814, 0.0016
5-14, 2021-10-16, 153.2, 1.8214, 0.0043
5-14, 2021-10-17, 154.8, 0.7338, 0.0017
5-14, 2021-10-18, 157, 2.8434, 0.0068
5-14, 2021-10-19, 158.5, 2.9352, 0.007
5-14, 2021-10-20, 171.2, 13.6406, 0.0324
5-14, 2021-10-21, 180.5, 17.4144, 0.0414
5-14, 2021-10-22, 193.5, 34.7109, 0.0825
5-14, 2021-10-23, 203.8, 42.3502, 0.1006
5-14, 2021-10-24, 211.9, 49.5833, 0.1178
5-14, 2021-10-25, 215.1, 51.9026, 0.1233
5-14, 2021-10-26, 224.2, 58.8998, 0.1399
5-14, 2021-10-27, 243.3, 61.4943, 0.1461
5-14, 2021-10-28, 273, 88.6184, 0.2105
5-14, 2021-10-29, 290.3, 90.8066, 0.2157
5-14, 2021-10-30, 307.3, 95.9432, 0.2279
5-14, 2021-10-31, 317.4, 97.2011, 0.2309
5-14, 2021-11-01, 321.8, 101.4466, 0.241
5-14, 2021-11-02, 318.3, 92.9294, 0.2208
5-14, 2021-11-03, 306.6, 64.0233, 0.1521
5-14, 2021-11-04, 314.8, 33.2958, 0.0791
5-14, 2021-11-05, 337.6, 39.6509, 0.0942
5-14, 2021-11-06, 358.2, 46.1764, 0.1097
5-14, 2021-11-07, 368.6, 46.9364, 0.1115
5-14, 2021-11-08, 378.1, 51.4309, 0.1222
5-14, 2021-11-09, 413.9, 77.7425, 0.1847
5-14, 2021-11-10, 485.5, 146.3389, 0.3476
5-14, 2021-11-11, 542.5, 199.6566, 0.4743
5-14, 2021-11-12, 589.4, 218.1324, 0.5182
5-14, 2021-11-13, 629.4, 237.5124, 0.5642
5-14, 2021-11-14, 659.2, 254.8089, 0.6053
5-14, 2021-11-15, 675.5, 270.2709, 0.642
5-14, 2021-11-16, 703.4, 266.602, 0.6333
5-14, 2021-11-17, 741.9, 223.2559, 0.5303
5-14, 2021-11-18, 768.5, 205.8939, 0.4891
5-14, 2021-11-19, 793.6, 166.1643, 0.3947
5-14, 2021-11-20, 841.9, 179.9491, 0.4275
5-14, 2021-11-21, 867.8, 178.7174, 0.4245
5-14, 2021-11-22, 882.5, 181.9801, 0.4323
5-14, 2021-11-23, 913, 186.147, 0.4422
5-14, 2021-11-24, 940.8, 182.976, 0.4347
5-14, 2021-11-25, 975, 182.7008, 0.434
5-14, 2021-11-26, 1004.2, 221.6704, 0.5266
5-14, 2021-11-27, 1003.4, 176.3195, 0.4189
5-14, 2021-11-28, 1006.3, 151.5147, 0.3599
5-14, 2021-11-29, 1009, 131.8727, 0.3133
5-14, 2021-11-30, 1000.6, 103.1107, 0.2449
5-14, 2021-12-01, 998.1, 77.5853, 0.1843
5-14, 2021-12-02, 993.4, 33.6365, 0.0799
5-14, 2021-12-03, 989.4, 2.7517, 0.0065
5-14, 2021-12-04, 985.8, 0.3931, 0.0009
5-14, 2021-12-05, 983.1, -5.7786, -0.0082
5-14, 2021-12-06, 979.5, -10.5089, -0.0148
5-14, 2021-12-07, 978.9, -23.4944, -0.0332
5-14, 2021-12-08, 971.2, -11.7931, -0.0167
5-14, 2021-12-09, 958.3, -11.3607, -0.016
5-14, 2021-12-10, 939.6, -35.602, -0.0503
5-14, 2021-12-11, 920.1, -53.6585, -0.0758
5-14, 2021-12-12, 906.8, -67.3515, -0.0951
5-14, 2021-12-13, 890.5, -77.1136, -0.1089
5-14, 2021-12-14, 864.8, -88.4873, -0.125
5-14, 2021-12-15, 848.1, -117.4852, -0.1659
5-14, 2021-12-16, 815.7, -136.1968, -0.1923
5-14, 2021-12-17, 790.2, -137.8479, -0.1947
5-14, 2021-12-18, 763.6, -147.4527, -0.2082
5-14, 2021-12-19, 750, -141.7134, -0.2001
5-14, 2021-12-20, 741.4, -137.4023, -0.194
5-14, 2021-12-21, 728.5, -130.5493, -0.1844
5-14, 2021-12-22, 692.9, -134.323, -0.1897
5-14, 2021-12-23, 657.1, -132.6589, -0.1873
5-14, 2021-12-24, 615.7, -157.1623, -0.2219
5-14, 2021-12-25, 556.6, -190.2091, -0.2686
5-14, 2021-12-26, 501.7, -234.1579, -0.3307
5-14, 2021-12-27, 492.8, -237.9448, -0.336
5-14, 2021-12-28, 468.7, -242.5048, -0.3425
5-14, 2021-12-29, 420.5, -252.7517, -0.3569
5-14, 2021-12-30, 385.8, -261.0592, -0.3687
5-14, 2021-12-31, 363.4, -245.3875, -0.3465
5-14, 2022-01-01, 359.9, -197.2718, -0.2786
5-14, 2022-01-02, 361.1, -143.7444, -0.203
5-14, 2022-01-03, 361.9, -135.5286, -0.1914
5-14, 2022-01-04, 369.5, -107.9066, -0.1524
5-14, 2022-01-05, 386.4, -46.2288, -0.0653
5-14, 2022-01-06, 406, 4.9662, 0.0118
5-14, 2022-01-07, 421.8, 42.4419, 0.1008
5-14, 2022-01-08, 463.9, 86.5218, 0.2055
5-14, 2022-01-09, 503.7, 124.692, 0.2962
5-14, 2022-01-10, 521.4, 137.2844, 0.3261
5-14, 2022-01-11, 570.8, 162.5347, 0.3861
5-14, 2022-01-12, 675.1, 234.4986, 0.5571
5-14, 2022-01-13, 792.8, 316.2639, 0.7513
5-14, 2022-01-14, 906.8, 430.5911, 1.0229
5-14, 2022-01-15, 1011.4, 490.5392, 1.1653
5-14, 2022-01-16, 1087.6, 516.484, 1.2269
5-14, 2022-01-17, 1131.4, 537.2135, 1.2762
5-14, 2022-01-18, 1243.1, 594.4361, 1.4121
5-14, 2022-01-19, 1416.6, 627.2471, 1.49
5-14, 2022-01-20, 1627.5, 707.3613, 1.6804
5-14, 2022-01-21, 1862.2, 800.4479, 1.9015
5-14, 2022-01-22, 2095.8, 914.0283, 2.1713
5-14, 2022-01-23, 2236.3, 963.0743, 2.2878
5-14, 2022-01-24, 2330.7, 1024.9224, 2.4347
5-14, 2022-01-25, 2532.4, 1100.7518, 2.6149
5-14, 2022-01-26, 2776.1, 1128.9242, 2.6818
5-14, 2022-01-27, 2964.8, 1163.9496, 2.765
5-14, 2022-01-28, 3149.3, 1106.7401, 2.6291
5-14, 2022-01-29, 3283.5, 1047.1327, 2.4875
5-14, 2022-01-30, 3378.4, 1021.6597, 2.427
5-14, 2022-01-31, 3418.6, 975.3784, 2.317
5-14, 2022-02-01, 3471.4, 882.2001, 2.0957
5-14, 2022-02-02, 3541.3, 746.0033, 1.7721
5-14, 2022-02-03, 3637.5, 627.2471, 1.49
5-14, 2022-02-04, 3709.6, 591.3175, 1.4047
5-14, 2022-02-05, 3731.7, 503.9964, 1.1973
5-14, 2022-02-06, 3728.1, 421.0911, 1.0003
5-14, 2022-02-07, 3731.4, 413.9367, 0.9833
5-14, 2022-02-08, 3741.8, 336.9148, 0.8003
5-14, 2022-02-09, 3750.1, 300.4481, 0.7137
5-14, 2022-02-10, 3711.4, 186.2125, 0.4424
5-14, 2022-02-11, 3627.1, 18.8689, 0.0448
5-14, 2022-02-12, 3559.6, -87.5439, -0.1236
5-14, 2022-02-13, 3499.2, -134.9389, -0.1906
5-14, 2022-02-14, 3457.2, -215.0925, -0.3037
5-14, 2022-02-15, 3368, -286.1653, -0.4041
5-14, 2022-02-16, 3246, -400.5581, -0.5657
5-14, 2022-02-17, 3144.8, -473.6096, -0.6688
5-14, 2022-02-18, 3039.1, -515.0688, -0.7274
5-14, 2022-02-19, 2906.4, -575.3445, -0.8125
5-14, 2022-02-20, 2857.3, -579.7472, -0.8187
5-14, 2022-02-21, 2817.5, -567.0893, -0.8008
5-14, 2022-02-22, 2735.1, -598.6685, -0.8454
5-14, 2022-02-23, 2663.6, -553.1211, -0.7811
5-14, 2022-02-24, 2553, -542.1404, -0.7656
5-14, 2022-02-25, 2450.6, -516.2743, -0.7291
5-14, 2022-02-26, 2418.5, -439.4228, -0.6205
5-14, 2022-02-27, 2377.6, -434.5352, -0.6136
5-14, 2022-02-28, 2350.6, -429.0449, -0.6059
5-14, 2022-03-01, 2295.7, -378.8851, -0.535
5-14, 2022-03-02, 2169.6, -423.5415, -0.5981
5-14, 2022-03-03, 2097.2, -403.2705, -0.5695
5-14, 2022-03-04, 2087.4, -355.7444, -0.5024
5-14, 2022-03-05, 2067.6, -344.0038, -0.4858
5-14, 2022-03-06, 2067.5, -315.9232, -0.4461
5-14, 2022-03-07, 2090, -280.7012, -0.3964
5-14, 2022-03-08, 2150.4, -180.447, -0.2548
5-14, 2022-03-09, 2271.8, 13.2082, 0.0314
5-14, 2022-03-10, 2377.5, 198.3594, 0.4712
5-14, 2022-03-11, 2442.6, 279.8233, 0.6647
5-14, 2022-03-12, 2515.1, 367.7996, 0.8737
5-14, 2022-03-13, 2563.3, 412.9932, 0.9811
5-14, 2022-03-14, 2582.7, 416.6229, 0.9897
5-14, 2022-03-15, 2640.9, 420.9601, 1
5-14, 2022-03-16, 2682.5, 365.2837, 0.8677
5-14, 2022-03-17, 2759.8, 305.4011, 0.7255
5-14, 2022-03-18, 2830, 321.4528, 0.7636
5-14, 2022-03-19, 2854.6, 297.775, 0.7074
5-14, 2022-03-20, 2832, 225.8504, 0.5365
5-14, 2022-03-21, 2831.4, 202.4084, 0.4808
5-14, 2022-03-22, 2886.7, 176.8698, 0.4202
5-14, 2022-03-23, 2930, 181.207, 0.4305
5-14, 2022-03-24, 2934.1, 155.9044, 0.3704
5-14, 2022-03-25, 2929.2, 86.3515, 0.2051
5-14, 2022-03-26, 2924.6, 59.5943, 0.1416
5-14, 2022-03-27, 2911.4, 52.1909, 0.124
5-14, 2022-03-28, 2874, 10.9282, 0.026
5-14, 2022-03-29, 2807.5, -9.7227, -0.0137
5-14, 2022-03-30, 2719.5, -100.0445, -0.1413
5-14, 2022-03-31, 2587.5, -237.0407, -0.3347
5-14, 2022-04-01, 2451.9, -354.5651, -0.5007
5-14, 2022-04-02, 2312, -484.7999, -0.6846
5-14, 2022-04-03, 2223.5, -546.3597, -0.7715
5-14, 2022-04-04, 2179.8, -559.2011, -0.7897
5-14, 2022-04-05, 2074.6, -628.2036, -0.8871
5-14, 2022-04-06, 1941.2, -658.4987, -0.9299
5-14, 2022-04-07, 1806.1, -674.7207, -0.9528
5-14, 2022-04-08, 1684.9, -688.0338, -0.9716
5-14, 2022-04-09, 1612.9, -640.2719, -0.9042
5-14, 2022-04-10, 1581.3, -588.1465, -0.8306
5-14, 2022-04-11, 1570.4, -564.1673, -0.7967
5-14, 2022-04-12, 1523.3, -505.6212, -0.714
5-14, 2022-04-13, 1413.1, -499.5019, -0.7054
5-14, 2022-04-14, 1315.9, -470.0062, -0.6637
5-14, 2022-04-15, 1239, -427.7477, -0.604
5-14, 2022-04-16, 1098.4, -532.7715, -0.7524
5-14, 2022-04-17, 1047.4, -538.288, -0.7601
5-14, 2022-04-18, 1026.6, -547.3949, -0.773
5-14, 2022-04-19, 862.8, -708.1344, -1
5-14, 2022-04-20, 798.2, -602.2458, -0.8505
5-14, 2022-04-21, 778.1, -530.7536, -0.7495
5-14, 2022-04-22, 754.5, -482.4544, -0.6813
5-14, 2022-04-23, 808.7, -247.6544, -0.3497
5-14, 2022-04-24, 805.4, -202.5787, -0.2861
5-14, 2022-04-25, 796.5, -184.7188, -0.2609
5-14, 2022-04-26, 895.7, 100.2411, 0.2381
5-14, 2022-04-27, 903.4, 120.0665, 0.2852
5-14, 2022-04-28, 871.2, 116.6728, 0.2772
5-14, 2022-04-29, 829.5, 102.639, 0.2438
5-14, 2022-04-30, 807.7, 16.5234, 0.0393
5-14, 2022-05-01, 796.3, -7.0103, -0.0099
5-14, 2022-05-02, 787.4, -14.7413, -0.0208
5-14, 2022-05-03, 770.6, -105.6135, -0.1491
5-14, 2022-05-04, 733, -153.8733, -0.2173
5-14, 2022-05-05, 705.5, -158.014, -0.2231
5-14, 2022-05-06, 692.3, -131.0079, -0.185
5-14, 2022-05-07, 678.9, -127.1817, -0.1796
5-14, 2022-05-08, 669.8, -118.3369, -0.1671
5-14, 2022-05-09, 666.6, -110.4617, -0.156
5-14, 2022-05-10, 669.4, -95.6549, -0.1351
5-14, 2022-05-11, 659, -69.815, -0.0986
5-14, 2022-05-12, 646.6, -47.0805, -0.0665
5-14, 2022-05-13, 631, -54.5495, -0.077
5-14, 2022-05-14, 616.9, -51.6929, -0.073
5-14, 2022-05-15, 606.9, -46.2026, -0.0652
5-14, 2022-05-16, 600.5, -45.5606, -0.0643
5-14, 2022-05-17, 566.5, -87.8059, -0.124
5-14, 2022-05-18, 517.2, -118.8872, -0.1679
5-14, 2022-05-19, 476.2, -159.6257, -0.2254
5-14, 2022-05-20, 442.5, -174.1181, -0.2459
5-14, 2022-05-21, 413.5, -192.6201, -0.272
5-14, 2022-05-22, 403, -187.4312, -0.2647
5-14, 2022-05-23, 398.2, -182.7532, -0.2581
5-14, 2022-05-24, 362.6, -189.056, -0.267
5-14, 2022-05-25, 322.9, -182.4781, -0.2577
5-14, 2022-05-26, 289.5, -174.3277, -0.2462
5-14, 2022-05-27, 242, -201.2028, -0.2841
5-14, 2022-05-28, 228.7, -180.1457, -0.2544
5-14, 2022-05-29, 221.8, -171.6022, -0.2423
5-14, 2022-05-30, 219.3, -167.1209, -0.236
5-14, 2022-05-31, 205.6, -151.1609, -0.2135
5-14, 2022-06-01, 196.4, -122.3203, -0.1727
5-14, 2022-06-02, 192.5, -93.9121, -0.1326
5-14, 2022-06-03, 214.8, -16.4186, -0.0232
5-14, 2022-06-04, 210.7, -15.3834, -0.0217
5-14, 2022-06-05, 211.7, -11.0462, -0.0156
5-14, 2022-06-06, 211.5, -6.7745, -0.0096
5-14, 2022-06-07, 174.8, -50.1861, -0.0709
5-14, 2022-06-08, 191.1, -13.6669, -0.0193
5-14, 2022-06-09, 221.5, 12.6317, 0.03
5-14, 2022-06-10, 245, 20.7034, 0.0492
5-14, 2022-06-11, 261.9, 43.464, 0.1032
5-14, 2022-06-12, 265.7, 42.5992, 0.1012
5-14, 2022-06-13, 270.3, 44.1192, 0.1048
5-14, 2022-06-14, 332, 161.4864, 0.3836
5-14, 2022-06-15, 347.8, 147.3609, 0.3501
5-14, 2022-06-16, 348.2, 129.8286, 0.3084
5-14, 2022-06-17, 325.1, 68.3212, 0.1623
5-14, 2022-06-18, 341.2, 66.1722, 0.1572
5-14, 2022-06-19, 347.5, 62.4115, 0.1483
5-14, 2022-06-20, 349.9, 60.066, 0.1427
5-14, 2022-06-21, 381, 30.4916, 0.0724
5-14, 2022-06-22, 424.8, 56.3447, 0.1338
5-14, 2022-06-23, 462.4, 91.9204, 0.2184
5-14, 2022-06-24, 518.2, 187.3787, 0.4451
5-14, 2022-06-25, 532.4, 186.7891, 0.4437
5-14, 2022-06-26, 538, 180.8139, 0.4295
5-14, 2022-06-27, 540.8, 173.5678, 0.4123
5-14, 2022-06-28, 561.8, 172.9519, 0.4109
5-14, 2022-06-29, 578.5, 149.4968, 0.3551
5-14, 2022-06-30, 593.7, 132.1741, 0.314
5-14, 2022-07-01, 603.6, 83.508, 0.1984
5-14, 2022-07-02, 608.9, 75.8687, 0.1802
5-14, 2022-07-03, 604.2, 70.6929, 0.1679
5-14, 2022-07-04, 600.9, 68.9108, 0.1637
5-14, 2022-07-05, 603.4, 49.1247, 0.1167
5-14, 2022-07-06, 603.1, 26.2723, 0.0624
5-14, 2022-07-07, 606.6, 12.0027, 0.0285
5-14, 2022-07-08, 610, 8.0848, 0.0192
5-14, 2022-07-09, 614.1, 4.3372, 0.0103
5-14, 2022-07-10, 612.8, 9.1069, 0.0216
5-14, 2022-07-11, 614.9, 12.7496, 0.0303
5-14, 2022-07-12, 623.9, 18.1875, 0.0432
5-14, 2022-07-13, 625.4, 11.1379, 0.0265
5-14, 2022-07-14, 627.5, 19.6289, 0.0466
5-14, 2022-07-15, 628.9, -3.1972, -0.0045
5-14, 2022-07-16, 635.4, 18.502, 0.044
5-14, 2022-07-17, 638.8, 19.3144, 0.0459
5-14, 2022-07-18, 636.3, 14.9117, 0.0354
5-14, 2022-07-19, 630.2, 4.049, 0.0096
5-14, 2022-07-20, 615.2, 6.3158, 0.015
5-14, 2022-07-21, 588.8, -25.1585, -0.0355
5-14, 2022-07-22, 564.3, -35.3006, -0.0499
5-14, 2022-07-23, 535.8, -88.3956, -0.1248
5-14, 2022-07-24, 528.8, -91.619, -0.1294
5-14, 2022-07-25, 525.3, -89.2342, -0.126
5-14, 2022-07-26, 487.4, -122.2548, -0.1726
5-14, 2022-07-27, 439.5, -153.5588, -0.2168
5-14, 2022-07-28, 401.5, -174.6291, -0.2466
5-14, 2022-07-29, 367, -181.1677, -0.2558
5-14, 2022-07-30, 339.8, -179.6739, -0.2537
5-14, 2022-07-31, 333, -173.1353, -0.2445
5-14, 2022-08-01, 329.3, -169.4926, -0.2394
5-14, 2022-08-02, 291.4, -178.1146, -0.2515
5-14, 2022-08-03, 256.4, -166.5443, -0.2352
5-14, 2022-08-04, 231.6, -158.4595, -0.2238
5-14, 2022-08-05, 219.1, -142.1589, -0.2008
5-14, 2022-08-06, 208.5, -126.7755, -0.179
5-14, 2022-08-07, 206.8, -120.0665, -0.1696
5-14, 2022-08-08, 206.5, -116.7776, -0.1649
5-14, 2022-08-09, 194.1, -95.4059, -0.1347
5-14, 2022-08-10, 188.3, -66.9846, -0.0946
5-14, 2022-08-11, 187.6, -46.3337, -0.0654
5-14, 2022-08-12, 191.8, -29.9806, -0.0423
5-14, 2022-08-13, 194.4, -14.1517, -0.02
5-14, 2022-08-14, 194.6, -12.4875, -0.0176
5-14, 2022-08-15, 195.5, -12.3172, -0.0174
5-14, 2022-08-16, 196.9, 0.1703, 0.0004
5-14, 2022-08-17, 207.4, 13.6013, 0.0323
5-14, 2022-08-18, 209.8, 23.3372, 0.0554
5-14, 2022-08-19, 206.8, 17.0606, 0.0405
5-14, 2022-08-20, 207.3, 11.3869, 0.027
5-14, 2022-08-21, 208, 11.3082, 0.0269
5-14, 2022-08-22, 207.7, 10.7186, 0.0255
5-14, 2022-08-23, 211.9, 13.431, 0.0319
5-14, 2022-08-24, 213.1, 5.7786, 0.0137
5-14, 2022-08-25, 215.9, 6.5255, 0.0155
5-14, 2022-08-26, 218.4, 9.631, 0.0229
5-14, 2022-08-27, 220.1, 12.1862, 0.0289
5-14, 2022-08-28, 219.8, 11.4786, 0.0273
5-14, 2022-08-29, 219.3, 11.4786, 0.0273
5-14, 2022-08-30, 219.5, 8.9365, 0.0212
5-14, 2022-08-31, 217.1, 5.9358, 0.0141
5-14, 2022-09-01, 211.2, -6.0407, -0.0085
5-14, 2022-09-02, 205.2, -11.3869, -0.0161
5-14, 2022-09-03, 199.7, -17.231, -0.0243
5-14, 2022-09-04, 198.8, -16.8379, -0.0238
5-14, 2022-09-05, 197.5, -16.3924, -0.0231
5-14, 2022-09-06, 196.7, -20.5986, -0.0291
5-14, 2022-09-07, 197.5, -19.3275, -0.0273
5-14, 2022-09-08, 202.1, -8.622, -0.0122
5-14, 2022-09-09, 204.5, 0.9303, 0.0022
5-14, 2022-09-10, 204.8, 4.809, 0.0114
5-14, 2022-09-11, 202.7, 5.4641, 0.013
5-14, 2022-09-12, 202.5, 6.7352, 0.016
5-14, 2022-09-13, 202.2, 6.1062, 0.0145
5-14, 2022-09-14, 205, 7.6262, 0.0181
5-14, 2022-09-15, 205.8, 5.2676, 0.0125
5-14, 2022-09-16, 210.6, 2.791, 0.0066
5-14, 2022-09-17, 212.5, 7.1807, 0.0171
5-14, 2022-09-18, 213.4, 9.3427, 0.0222
5-14, 2022-09-19, 214.6, 9.5131, 0.0226
5-14, 2022-09-20, 222.9, 17.1393, 0.0407
5-14, 2022-09-21, 227.1, 17.4931, 0.0416
5-14, 2022-09-22, 234, 24.5296, 0.0583
5-14, 2022-09-23, 239.6, 28.1723, 0.0669
5-14, 2022-09-24, 246.9, 31.4744, 0.0748
5-14, 2022-09-25, 249.8, 30.5834, 0.0727
5-14, 2022-09-26, 251.2, 29.5482, 0.0702
5-14, 2022-09-27, 262.6, 35.3268, 0.0839
5-14, 2022-09-28, 280.2, 48.915, 0.1162
5-14, 2022-09-29, 293.3, 42.953, 0.102
5-14, 2022-09-30, 298.5, 53.5274, 0.1272
5-14, 2022-10-01, 302.7, 51.1557, 0.1215
5-14, 2022-10-02, 304.3, 48.2336, 0.1146
5-14, 2022-10-03, 304.5, 46.8185, 0.1112
5-14, 2022-10-04, 247.3, -36.362, -0.0513
5-14, 2022-10-05, 243.8, -50.4874, -0.0713
5-14, 2022-10-06, 251.5, -51.2867, -0.0724
5-14, 2022-10-07, 268, -36.3095, -0.0513
5-14, 2022-10-08, 276.4, -29.0765, -0.0411
5-14, 2022-10-09, 275.4, -30.6227, -0.0432
5-14, 2022-10-10, 276.5, -30.5965, -0.0432
5-14, 2022-10-11, 332.6, 101.9052, 0.2421
5-14, 2022-10-12, 325.8, 89.4439, 0.2125
5-14, 2022-10-13, 309.2, 78.8432, 0.1873
5-14, 2022-10-14, 289.3, 29.0896, 0.0691
5-14, 2022-10-15, 278.1, 6.0669, 0.0144
5-14, 2022-10-16, 277.5, 7.1676, 0.017
5-14, 2022-10-17, 276.7, 5.8834, 0.014
5-14, 2022-10-18, 274.3, -55.4536, -0.0783
5-14, 2022-10-19, 272.1, -44.8399, -0.0633
5-14, 2022-10-20, 271.4, -37.4889, -0.0529
5-14, 2022-10-21, 269.4, -19.6027, -0.0277
5-14, 2022-10-22, 265.7, -10.4434, -0.0147
5-14, 2022-10-23, 265, -9.8538, -0.0139
5-14, 2022-10-24, 265.2, -8.9103, -0.0126
5-14, 2022-10-25, 253.8, -13.6013, -0.0192
5-14, 2022-10-26, 244.5, -22.6689, -0.032
5-14, 2022-10-27, 233.5, -32.3392, -0.0457
5-14, 2022-10-28, 224, -40.0309, -0.0565
5-14, 2022-10-29, 216.2, -45.1412, -0.0637
5-14, 2022-10-30, 214.1, -44.4206, -0.0627
5-14, 2022-10-31, 212.4, -44.7481, -0.0632
5-14, 2022-11-01, 190.1, -63.5384, -0.0897
