Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 16, , 31.2
2022-06-15, -1.2, gleichbleibend, 20, -0.028, 30
2022-06-22, 3.3, gleichbleibend, 21, 0.1387, 33.3
2022-06-29, 9.6, gleichbleibend, 21, 0.4034, 42.9
2022-07-06, 9.5, gleichbleibend, 21, 0.3992, 52.4
2022-07-13, -23.8, gleichbleibend, 21, -0.5561, 28.6
2022-07-20, 23.8, gleichbleibend, 21, 1, 52.4
2022-07-27, 4.7, gleichbleibend, 21, 0.1975, 57.1
2022-08-03, -42.8, gleichbleibend, 21, -1, 14.3
2022-08-10, 4.7, gleichbleibend, 21, 0.1975, 19
2022-08-17, , gleichbleibend, 21, , 19
2022-08-24, 14.3, gleichbleibend, 21, 0.6008, 33.3
2022-08-31, 14.3, gleichbleibend, 21, 0.6008, 47.6
2022-09-07, 23.8, gleichbleibend, 21, 1, 71.4
2022-09-14, -38.1, gleichbleibend, 21, -0.8902, 33.3
2022-09-21, -19, gleichbleibend, 21, -0.4439, 14.3
2022-09-28, 4.7, gleichbleibend, 21, 0.1975, 19
2022-10-05, 14.3, gleichbleibend, 21, 0.6008, 33.3
2022-10-12, 19.1, gleichbleibend, 21, 0.8025, 52.4
2022-10-19, -9.5, gleichbleibend, 21, -0.222, 42.9
2022-10-26, -4.8, gleichbleibend, 21, -0.1121, 38.1
2022-11-02, -4.8, gleichbleibend, 21, -0.1121, 33.3
2022-11-09, -9.5, gleichbleibend, 21, -0.222, 23.8
2022-11-16, 19.1, gleichbleibend, 21, 0.8025, 42.9
2022-11-23, -12.9, gleichbleibend, 20, -0.3014, 30
2022-11-30, 6.8, gleichbleibend, 19, 0.2857, 36.8
2022-12-07, -25, gleichbleibend, 17, -0.5841, 11.8
