Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 17, , 29.4
2022-06-15, 3.9, gleichbleibend, 21, 0.0793, 33.3
2022-06-22, -6, gleichbleibend, 22, -0.1304, 27.3
2022-06-29, 4.5, gleichbleibend, 22, 0.0915, 31.8
2022-07-06, 22.7, gleichbleibend, 22, 0.4614, 54.5
2022-07-13, -13.6, gleichbleibend, 22, -0.2957, 40.9
2022-07-20, 18.2, gleichbleibend, 22, 0.3699, 59.1
2022-07-27, -4.6, gleichbleibend, 22, -0.1, 54.5
2022-08-03, -31.8, gleichbleibend, 22, -0.6913, 22.7
2022-08-10, , gleichbleibend, 22, , 22.7
2022-08-17, -4.5, gleichbleibend, 22, -0.0978, 18.2
2022-08-24, 13.6, gleichbleibend, 22, 0.2764, 31.8
2022-08-31, 13.7, gleichbleibend, 22, 0.2785, 45.5
2022-09-07, 18.1, gleichbleibend, 22, 0.3679, 63.6
2022-09-14, -45.4, gleichbleibend, 22, -0.987, 18.2
2022-09-21, 4.5, gleichbleibend, 22, 0.0915, 22.7
2022-09-28, 4.6, gleichbleibend, 22, 0.0935, 27.3
2022-10-05, 4.5, gleichbleibend, 22, 0.0915, 31.8
2022-10-12, 49.2, gleichbleibend, 21, 1, 81
2022-10-19, -46, gleichbleibend, 20, -1, 35
2022-10-26, 10, gleichbleibend, 20, 0.2033, 45
2022-11-02, -10, gleichbleibend, 20, -0.2174, 35
2022-11-09, 1.8, gleichbleibend, 19, 0.0366, 36.8
2022-11-16, -16.8, gleichbleibend, 15, -0.3652, 20
2022-11-23, -5.7, gleichbleibend, 7, -0.1239, 14.3
