Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 16, , 25
2022-06-15, 5, gleichbleibend, 20, 0.2101, 30
2022-06-22, 3.3, gleichbleibend, 21, 0.1387, 33.3
2022-06-29, 4.8, gleichbleibend, 21, 0.2017, 38.1
2022-07-06, 9.5, gleichbleibend, 21, 0.3992, 47.6
2022-07-13, -14.3, gleichbleibend, 21, -0.4281, 33.3
2022-07-20, 14.3, gleichbleibend, 21, 0.6008, 47.6
2022-07-27, 4.8, gleichbleibend, 21, 0.2017, 52.4
2022-08-03, -33.4, gleichbleibend, 21, -1, 19
2022-08-10, , gleichbleibend, 21, , 19
2022-08-17, -4.7, gleichbleibend, 21, -0.1407, 14.3
2022-08-24, 14.3, gleichbleibend, 21, 0.6008, 28.6
2022-08-31, 19, gleichbleibend, 21, 0.7983, 47.6
2022-09-07, 14.3, gleichbleibend, 21, 0.6008, 61.9
2022-09-14, -28.6, gleichbleibend, 21, -0.8563, 33.3
2022-09-21, -9.5, gleichbleibend, 21, -0.2844, 23.8
2022-09-28, -9.5, gleichbleibend, 21, -0.2844, 14.3
2022-10-05, 14.3, gleichbleibend, 21, 0.6008, 28.6
2022-10-12, 23.8, gleichbleibend, 21, 1, 52.4
2022-10-19, -9.5, gleichbleibend, 21, -0.2844, 42.9
2022-10-26, -9.6, gleichbleibend, 21, -0.2874, 33.3
2022-11-02, -4.7, gleichbleibend, 21, -0.1407, 28.6
2022-11-09, , gleichbleibend, 21, , 28.6
2022-11-16, 9.5, gleichbleibend, 21, 0.3992, 38.1
2022-11-23, -3.1, gleichbleibend, 20, -0.0928, 35
2022-11-30, 0.3, gleichbleibend, 17, 0.0126, 35.3
2022-12-07, -6.7, gleichbleibend, 7, -0.2006, 28.6
