Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2022-10-25, -4.1056, 13.5388, Bayern, 9, -1, 13.54, , , 
2022-10-24, -3.1191, 14.5936, Bayern, 9, -0.7597, 17.04, , , 
2022-10-23, -3.2026, 15.2387, Bayern, 9, -0.78, 17.49, , , 
2022-10-22, -3.3619, 16.0204, Bayern, 9, -0.8189, 17.87, 23.01, 24.35, 27.51
2022-10-21, -2.2539, 16.4302, Bayern, 9, -0.549, 19.17, 23.66, 24.1, 24.65
2022-10-20, -0.4478, 17.1891, Bayern, 9, -0.1091, 20.85, 24.75, 25.18, 25.77
2022-10-19, 0.4629, 17.6672, Bayern, 9, 0.0393, 22.62, 26.06, 26.52, 27.11
2022-10-18, -1.366, 17.6444, Bayern, 9, -0.3327, 23.47, 26.33, 26.76, 27.31
2022-10-17, 3.7565, 17.7127, Bayern, 9, 0.3191, 24.61, 26.81, 27.25, 27.76
2022-10-16, 3.8856, 18.4412, Bayern, 9, 0.3301, 24.82, 26.96, 27.4, 27.91
2022-10-15, 4.1891, 19.3823, Bayern, 9, 0.3559, 25.11, 27.2, 27.64, 28.16
2022-10-14, 4.652, 18.6841, Bayern, 9, 0.3952, 25.36, 27.24, 27.67, 28.19
2022-10-13, 5.7676, 17.6368, Bayern, 9, 0.49, 25.07, 26.69, 27.11, 27.6
2022-10-12, 7.8925, 17.2042, Bayern, 9, 0.6705, 26.07, 27.52, 27.92, 28.4
2022-10-11, 11.7705, 19.0104, Bayern, 9, 1, 28.33, 29.66, 30.06, 30.54
2022-10-10, 3.028, 13.9561, Bayern, 9, 0.2573, 22.43, 23.34, 23.63, 23.99
2022-10-09, 3.157, 14.5557, Bayern, 9, 0.2682, 22.27, 23.15, 23.44, 23.79
2022-10-08, 3.2405, 15.1932, Bayern, 9, 0.2753, 21.95, 22.81, 23.08, 23.42
2022-10-07, 2.8838, 14.032, Bayern, 9, 0.245, 21.04, 21.79, 22.04, 22.36
2022-10-06, 1.7758, 11.8692, Bayern, 9, 0.1509, 19.97, 20.61, 20.84, 21.12
2022-10-05, 0.2049, 9.3117, Bayern, 9, 0.0174, 17.58, 18.06, 18.25, 18.48
2022-10-04, -0.6678, 7.2399, Bayern, 9, -0.1627, 13.42, 13.7, 13.82, 13.98
2022-10-03, 4.3333, 10.9281, Bayern, 9, 0.3681, 16.44, 16.74, 16.87, 17.06
2022-10-02, 4.561, 11.3987, Bayern, 9, 0.3875, 16.23, 16.52, 16.64, 16.82
2022-10-01, 4.8721, 11.9527, Bayern, 9, 0.4139, 16.04, 16.32, 16.45, 16.62
2022-09-30, 4.6369, 11.1482, Bayern, 9, 0.3939, 15.26, 15.5, 15.61, 15.77
2022-09-29, 4.2347, 10.0934, Bayern, 9, 0.3598, 14.16, 14.36, 14.45, 14.59
2022-09-28, 3.6199, 9.1068, Bayern, 9, 0.3075, 13.11, 13.27, 13.34, 13.46
2022-09-27, 2.3526, 7.9077, Bayern, 9, 0.1999, 11.75, 11.87, 11.93, 12.03
2022-09-26, 1.5557, 6.5948, Bayern, 9, 0.1322, 10.39, 10.47, 10.51, 10.59
2022-09-25, 1.6468, 6.8377, Bayern, 9, 0.1399, 10.17, 10.24, 10.29, 10.36
2022-09-24, 1.6848, 7.0805, Bayern, 9, 0.1431, 9.85, 9.92, 9.96, 10.03
2022-09-23, 1.4495, 6.5114, Bayern, 9, 0.1231, 9.34, 9.4, 9.43, 9.49
2022-09-22, 1.1763, 5.8587, Bayern, 9, 0.0999, 8.92, 8.97, 8.99, 9.05
