Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 17, , 23.5
2022-06-15, 9.8, gleichbleibend, 21, 0.28, 33.3
2022-06-22, -6, gleichbleibend, 22, -0.2198, 27.3
2022-06-29, 22.7, gleichbleibend, 22, 0.6486, 50
2022-07-06, 13.6, gleichbleibend, 22, 0.3886, 63.6
2022-07-13, -22.7, gleichbleibend, 22, -0.8315, 40.9
2022-07-20, 18.2, gleichbleibend, 22, 0.52, 59.1
2022-07-27, -9.1, gleichbleibend, 22, -0.3333, 50
2022-08-03, -27.3, gleichbleibend, 22, -1, 22.7
2022-08-10, -4.5, gleichbleibend, 22, -0.1648, 18.2
2022-08-17, 4.5, gleichbleibend, 22, 0.1286, 22.7
2022-08-24, 18.2, gleichbleibend, 22, 0.52, 40.9
2022-08-31, 13.6, gleichbleibend, 22, 0.3886, 54.5
2022-09-07, -13.6, gleichbleibend, 22, -0.4982, 40.9
2022-09-14, -13.6, gleichbleibend, 22, -0.4982, 27.3
2022-09-21, -4.6, gleichbleibend, 22, -0.1685, 22.7
2022-09-28, 4.6, gleichbleibend, 22, 0.1314, 27.3
2022-10-05, 9.1, gleichbleibend, 22, 0.26, 36.4
2022-10-12, 35, gleichbleibend, 21, 1, 71.4
2022-10-19, -21.4, gleichbleibend, 20, -0.7839, 50
2022-10-26, -20, gleichbleibend, 20, -0.7326, 30
2022-11-02, 6.8, gleichbleibend, 19, 0.1943, 36.8
2022-11-09, -3.5, gleichbleibend, 15, -0.1282, 33.3
2022-11-16, 6.7, gleichbleibend, 5, 0.1914, 40
