Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2022-12-06, 0.6926, 5.8125, Sachsen, 14, 0.0757, 5.81, , , 
2022-12-05, -0.2473, 5.0705, Sachsen, 14, -0.0312, 7.05, , , 
2022-12-04, -0.0495, 5.7383, Sachsen, 14, -0.0062, 7.32, , , 
2022-12-03, 0.0247, 6.2083, Sachsen, 14, 0.0027, 7.49, 9.27, 9.76, 11.75
2022-12-02, 0.2721, 6.1835, Sachsen, 14, 0.0297, 7.77, 9.15, 9.31, 9.47
2022-12-01, -0.2968, 6.4803, Sachsen, 14, -0.0374, 8.68, 9.84, 10.02, 10.19
2022-11-30, 0.9152, 6.0599, Sachsen, 14, 0.1, 8.24, 9.13, 9.27, 9.4
2022-11-29, 1.3851, 5.12, Sachsen, 14, 0.1514, 8.24, 9, 9.13, 9.25
2022-11-28, 0.9399, 5.3178, Sachsen, 14, 0.1027, 8.53, 9.19, 9.31, 9.41
2022-11-27, 0.9399, 5.7878, Sachsen, 14, 0.1027, 8.36, 8.98, 9.09, 9.18
2022-11-26, 1.0883, 6.1835, Sachsen, 14, 0.1189, 8.34, 8.94, 9.04, 9.13
2022-11-25, 1.1625, 5.9114, Sachsen, 14, 0.127, 8.68, 9.25, 9.35, 9.44
2022-11-24, 2.4487, 6.7771, Sachsen, 14, 0.2676, 8.68, 9.17, 9.26, 9.35
2022-11-23, , 5.1447, Sachsen, 14, , 7.99, 8.41, 8.49, 8.57
2022-11-22, -0.6431, 3.7348, Sachsen, 14, -0.081, 8.16, 8.55, 8.61, 8.69
2022-11-21, -0.6926, 4.3779, Sachsen, 14, -0.0872, 8.41, 8.74, 8.8, 8.86
2022-11-20, -0.6678, 4.8479, Sachsen, 14, -0.0841, 8.46, 8.77, 8.83, 8.9
2022-11-19, -1.0388, 5.0952, Sachsen, 14, -0.1308, 8.36, 8.66, 8.72, 8.78
2022-11-18, -1.4593, 4.7489, Sachsen, 14, -0.1838, 8.16, 8.43, 8.47, 8.53
2022-11-17, -3.7596, 4.3285, Sachsen, 14, -0.4735, 7.37, 7.57, 7.61, 7.66
2022-11-16, -2.8692, 5.1447, Sachsen, 14, -0.3614, 7.96, 8.17, 8.21, 8.25
2022-11-15, -5.1447, 4.3779, Sachsen, 14, -0.648, 8.04, 8.21, 8.25, 8.29
2022-11-14, -3.9822, 5.0705, Sachsen, 14, -0.5016, 7.96, 8.09, 8.12, 8.16
2022-11-13, -4.0564, 5.5157, Sachsen, 14, -0.5109, 7.87, 7.98, 8.01, 8.04
2022-11-12, -4.0564, 6.1341, Sachsen, 14, -0.5109, 8.09, 8.2, 8.23, 8.26
2022-11-11, -2.1271, 6.2083, Sachsen, 14, -0.2679, 7.99, 8.08, 8.11, 8.14
2022-11-10, 0.5194, 8.088, Sachsen, 14, 0.0568, 9.7, 9.78, 9.81, 9.84
2022-11-09, 1.9293, 8.0138, Sachsen, 14, 0.2108, 10.69, 10.77, 10.79, 10.82
2022-11-08, 4.4521, 9.5226, Sachsen, 14, 0.4865, 12.94, 13, 13.03, 13.06
2022-11-07, -0.0989, 9.0527, Sachsen, 14, -0.0125, 12.22, 12.26, 12.28, 12.3
2022-11-06, -0.4452, 9.5721, Sachsen, 14, -0.0561, 12.34, 12.38, 12.4, 12.42
2022-11-05, -0.4947, 10.1904, Sachsen, 14, -0.0623, 12.49, 12.53, 12.55, 12.56
2022-11-04, -1.954, 8.3354, Sachsen, 14, -0.2461, 12.91, 12.94, 12.95, 12.97
2022-11-03, -3.438, 7.5686, Sachsen, 14, -0.433, 12.54, 12.55, 12.56, 12.57
2022-11-02, -5.2189, 6.0846, Sachsen, 14, -0.6573, 13.08, 13.07, 13.08, 13.09
2022-11-01, -5.2684, 5.0705, Sachsen, 14, -0.6636, 11.8, 11.77, 11.78, 11.78
2022-10-31, -5.6394, 9.1516, Sachsen, 14, -0.7103, 14.82, 14.77, 14.77, 14.78
2022-10-30, -6.2083, 10.0173, Sachsen, 14, -0.7819, 15.21, 15.17, 15.17, 15.17
