Altersgruppe, Meldedatum, value
5-14, 2022-06-05, 211.6
5-14, 2022-06-06, 211.3
5-14, 2022-06-07, 174.7
5-14, 2022-06-08, 191
5-14, 2022-06-09, 221.5
5-14, 2022-06-10, 245
5-14, 2022-06-11, 261.8
5-14, 2022-06-12, 265.6
5-14, 2022-06-13, 270.2
5-14, 2022-06-14, 331.8
5-14, 2022-06-15, 347.7
5-14, 2022-06-16, 348
5-14, 2022-06-17, 324.9
5-14, 2022-06-18, 340.9
5-14, 2022-06-19, 347.2
5-14, 2022-06-20, 349.5
5-14, 2022-06-21, 380.7
5-14, 2022-06-22, 424.6
5-14, 2022-06-23, 462.2
5-14, 2022-06-24, 518
5-14, 2022-06-25, 532.4
5-14, 2022-06-26, 538.1
5-14, 2022-06-27, 540.9
5-14, 2022-06-28, 562
5-14, 2022-06-29, 578.6
5-14, 2022-06-30, 593.9
5-14, 2022-07-01, 603.9
5-14, 2022-07-02, 609.1
5-14, 2022-07-03, 604.3
5-14, 2022-07-04, 601.1
5-14, 2022-07-05, 603.5
5-14, 2022-07-06, 603.2
5-14, 2022-07-07, 606.7
5-14, 2022-07-08, 609.9
5-14, 2022-07-09, 613.9
5-14, 2022-07-10, 612.6
5-14, 2022-07-11, 614.7
5-14, 2022-07-12, 623.8
5-14, 2022-07-13, 625.2
5-14, 2022-07-14, 627.3
5-14, 2022-07-15, 628.7
5-14, 2022-07-16, 635.4
5-14, 2022-07-17, 638.6
5-14, 2022-07-18, 636.2
5-14, 2022-07-19, 630.1
5-14, 2022-07-20, 615.1
5-14, 2022-07-21, 588.7
5-14, 2022-07-22, 564.1
5-14, 2022-07-23, 535.6
5-14, 2022-07-24, 528.7
5-14, 2022-07-25, 525.2
5-14, 2022-07-26, 487.2
5-14, 2022-07-27, 439.3
5-14, 2022-07-28, 401.4
5-14, 2022-07-29, 367
5-14, 2022-07-30, 339.7
5-14, 2022-07-31, 333
5-14, 2022-08-01, 329.3
5-14, 2022-08-02, 291.4
5-14, 2022-08-03, 256.4
5-14, 2022-08-04, 231.6
5-14, 2022-08-05, 219
5-14, 2022-08-06, 208.5
5-14, 2022-08-07, 206.8
5-14, 2022-08-08, 206.5
5-14, 2022-08-09, 194.1
5-14, 2022-08-10, 188.2
5-14, 2022-08-11, 187.5
5-14, 2022-08-12, 191.8
5-14, 2022-08-13, 194.4
5-14, 2022-08-14, 194.6
5-14, 2022-08-15, 195.5
5-14, 2022-08-16, 196.9
5-14, 2022-08-17, 207.4
5-14, 2022-08-18, 209.8
5-14, 2022-08-19, 206.8
5-14, 2022-08-20, 207.3
5-14, 2022-08-21, 208
5-14, 2022-08-22, 207.7
5-14, 2022-08-23, 211.8
5-14, 2022-08-24, 213
5-14, 2022-08-25, 215.9
5-14, 2022-08-26, 218.3
5-14, 2022-08-27, 220
5-14, 2022-08-28, 219.7
5-14, 2022-08-29, 219.2
5-14, 2022-08-30, 219.5
5-14, 2022-08-31, 217.1
5-14, 2022-09-01, 211.2
5-14, 2022-09-02, 205.2
5-14, 2022-09-03, 199.7
5-14, 2022-09-04, 198.9
5-14, 2022-09-05, 197.5
5-14, 2022-09-06, 196.8
5-14, 2022-09-07, 197.5
5-14, 2022-09-08, 202
5-14, 2022-09-09, 204.4
5-14, 2022-09-10, 204.8
5-14, 2022-09-11, 202.6
5-14, 2022-09-12, 202.4
5-14, 2022-09-13, 202.1
5-14, 2022-09-14, 205
5-14, 2022-09-15, 205.7
5-14, 2022-09-16, 210.6
5-14, 2022-09-17, 212.5
5-14, 2022-09-18, 213.4
5-14, 2022-09-19, 214.5
5-14, 2022-09-20, 222.9
5-14, 2022-09-21, 227.1
5-14, 2022-09-22, 234
5-14, 2022-09-23, 239.6
5-14, 2022-09-24, 247
5-14, 2022-09-25, 249.8
5-14, 2022-09-26, 251.2
5-14, 2022-09-27, 262.6
5-14, 2022-09-28, 280.1
5-14, 2022-09-29, 293.1
5-14, 2022-09-30, 298.3
5-14, 2022-10-01, 302.5
5-14, 2022-10-02, 304.1
5-14, 2022-10-03, 304.3
5-14, 2022-10-04, 247.1
5-14, 2022-10-05, 243.7
5-14, 2022-10-06, 251.5
5-14, 2022-10-07, 268
5-14, 2022-10-08, 276.4
5-14, 2022-10-09, 275.3
5-14, 2022-10-10, 276.4
5-14, 2022-10-11, 332.6
5-14, 2022-10-12, 325.8
5-14, 2022-10-13, 309.2
5-14, 2022-10-14, 289.3
5-14, 2022-10-15, 278.1
5-14, 2022-10-16, 277.5
5-14, 2022-10-17, 276.8
5-14, 2022-10-18, 274.3
5-14, 2022-10-19, 272.1
5-14, 2022-10-20, 271.3
5-14, 2022-10-21, 269.3
5-14, 2022-10-22, 265.6
5-14, 2022-10-23, 264.9
5-14, 2022-10-24, 265.1
5-14, 2022-10-25, 253.8
5-14, 2022-10-26, 244.5
5-14, 2022-10-27, 233.4
5-14, 2022-10-28, 224
5-14, 2022-10-29, 216.2
5-14, 2022-10-30, 214.1
5-14, 2022-10-31, 212.4
5-14, 2022-11-01, 190
5-14, 2022-11-02, 161.6
5-14, 2022-11-03, 161.6
5-14, 2022-11-04, 161.1
5-14, 2022-11-05, 158.4
5-14, 2022-11-06, 157.2
5-14, 2022-11-07, 155.4
5-14, 2022-11-08, 162.5
5-14, 2022-11-09, 172.2
5-14, 2022-11-10, 159.2
5-14, 2022-11-11, 149.9
5-14, 2022-11-12, 146.5
5-14, 2022-11-13, 145.6
5-14, 2022-11-14, 145.9
5-14, 2022-11-15, 142.6
5-14, 2022-11-16, 140.8
5-14, 2022-11-17, 137.7
5-14, 2022-11-18, 135.9
5-14, 2022-11-19, 134.5
5-14, 2022-11-20, 133.8
5-14, 2022-11-21, 132.6
5-14, 2022-11-22, 129
5-14, 2022-11-23, 127.3
5-14, 2022-11-24, 128
5-14, 2022-11-25, 128.1
5-14, 2022-11-26, 126.1
5-14, 2022-11-27, 126.3
5-14, 2022-11-28, 125.7
5-14, 2022-11-29, 122.3
5-14, 2022-11-30, 120.1
5-14, 2022-12-01, 115.7
5-14, 2022-12-02, 111.9
5-14, 2022-12-03, 108.3
5-14, 2022-12-04, 106.5
5-14, 2022-12-05, 105.9
5-14, 2022-12-06, 99.6
5-14, 2022-12-07, 92.4
5-14, 2022-12-08, 86.4
5-14, 2022-12-09, 83
5-14, 2022-12-10, 81.1
5-14, 2022-12-11, 81
5-14, 2022-12-12, 81
5-14, 2022-12-13, 76.9
5-14, 2022-12-14, 72.3
5-14, 2022-12-15, 71.7
5-14, 2022-12-16, 70.1
5-14, 2022-12-17, 68
5-14, 2022-12-18, 67.3
5-14, 2022-12-19, 67
5-14, 2022-12-20, 65.3
5-14, 2022-12-21, 61.9
5-14, 2022-12-22, 59.1
5-14, 2022-12-23, 57.7
5-14, 2022-12-24, 56
5-14, 2022-12-25, 55.3
5-14, 2022-12-26, 54.9
5-14, 2022-12-27, 43.3
5-14, 2022-12-28, 41.4
5-14, 2022-12-29, 37.8
5-14, 2022-12-30, 33.5
5-14, 2022-12-31, 30.8
5-14, 2023-01-01, 30.2
5-14, 2023-01-02, 29.8
5-14, 2023-01-03, 35.9
5-14, 2023-01-04, 32.2
5-14, 2023-01-05, 30
5-14, 2023-01-06, 28.9
5-14, 2023-01-07, 27.7
5-14, 2023-01-08, 27.7
5-14, 2023-01-09, 27.6
5-14, 2023-01-10, 28.1
5-14, 2023-01-11, 28.1
