Meldedatum, difference, group, quantity, trend, value
2022-06-08, , steigend, 16, , 62.5
2022-06-15, 7.5, steigend, 20, 0.1969, 70
2022-06-22, -17.6, steigend, 21, -0.6175, 52.4
2022-06-29, -4.8, steigend, 21, -0.1684, 47.6
2022-07-06, -9.5, steigend, 21, -0.3333, 38.1
2022-07-13, 4.8, steigend, 21, 0.126, 42.9
2022-07-20, -9.6, steigend, 21, -0.3368, 33.3
2022-07-27, -28.5, steigend, 21, -1, 4.8
2022-08-03, -4.8, steigend, 21, -0.1684, 
2022-08-10, 4.8, steigend, 21, 0.126, 4.8
2022-08-17, 4.7, steigend, 21, 0.1234, 9.5
2022-08-24, 4.8, steigend, 21, 0.126, 14.3
2022-08-31, 4.7, steigend, 21, 0.1234, 19
2022-09-07, , steigend, 21, , 19
2022-09-14, 28.6, steigend, 21, 0.7507, 47.6
2022-09-21, 38.1, steigend, 21, 1, 85.7
2022-09-28, -9.5, steigend, 21, -0.3333, 76.2
2022-10-05, -23.8, steigend, 21, -0.8351, 52.4
2022-10-12, -23.8, steigend, 21, -0.8351, 28.6
2022-10-19, -14.3, steigend, 21, -0.5018, 14.3
2022-10-26, -14.3, steigend, 21, -0.5018, 
2022-11-02, 19, steigend, 21, 0.4987, 19
2022-11-09, 9.6, steigend, 21, 0.252, 28.6
2022-11-16, -9.6, steigend, 21, -0.3368, 19
2022-11-23, 11, steigend, 20, 0.2887, 30
2022-11-30, 6.8, steigend, 19, 0.1785, 36.8
2022-12-07, 16.1, steigend, 17, 0.4226, 52.9
