Altersgruppe, Meldedatum, value, difference, trend
15-34, 2020-07-03, 5.7, -0.7342, -0.0032
15-34, 2020-07-04, 5.4, -0.7129, -0.0031
15-34, 2020-07-05, 5.3, -0.4841, -0.0021
15-34, 2020-07-06, 5.2, -0.4575, -0.002
15-34, 2020-07-07, 4.9, -0.5799, -0.0025
15-34, 2020-07-08, 4.7, -0.7023, -0.003
15-34, 2020-07-09, 4.6, -0.798, -0.0035
15-34, 2020-07-10, 4.5, -0.9311, -0.004
15-34, 2020-07-11, 4.6, -0.6225, -0.0027
15-34, 2020-07-12, 4.6, -0.532, -0.0023
15-34, 2020-07-13, 4.7, -0.5374, -0.0023
15-34, 2020-07-14, 4.7, -0.1809, -0.0008
15-34, 2020-07-15, 5, -0.1224, -0.0005
15-34, 2020-07-16, 5.2, 0.2554, 0.0006
15-34, 2020-07-17, 5.5, 0.7182, 0.0018
15-34, 2020-07-18, 5.6, 0.8832, 0.0022
15-34, 2020-07-19, 5.9, 0.7395, 0.0018
15-34, 2020-07-20, 5.9, 0.8406, 0.0021
15-34, 2020-07-21, 6.3, 1.0321, 0.0025
15-34, 2020-07-22, 6.3, 1.0162, 0.0025
15-34, 2020-07-23, 6.5, 0.8779, 0.0022
15-34, 2020-07-24, 6.7, 1.1013, 0.0027
15-34, 2020-07-25, 7.3, 1.2662, 0.0031
15-34, 2020-07-26, 7.4, 1.2662, 0.0031
15-34, 2020-07-27, 7.5, 1.4046, 0.0035
15-34, 2020-07-28, 7.6, 1.2822, 0.0032
15-34, 2020-07-29, 8, 1.5855, 0.0039
15-34, 2020-07-30, 8.6, 1.9632, 0.0048
15-34, 2020-07-31, 9, 1.9898, 0.0049
15-34, 2020-08-01, 9.3, 1.926, 0.0047
15-34, 2020-08-02, 9.5, 2.0962, 0.0052
15-34, 2020-08-03, 9.7, 2.0324, 0.005
15-34, 2020-08-04, 10.3, 2.5857, 0.0064
15-34, 2020-08-05, 10.8, 2.5378, 0.0063
15-34, 2020-08-06, 11.4, 2.4367, 0.006
15-34, 2020-08-07, 12.1, 2.5165, 0.0062
15-34, 2020-08-08, 12.3, 2.5378, 0.0063
15-34, 2020-08-09, 12.7, 2.6921, 0.0066
15-34, 2020-08-10, 12.9, 2.7453, 0.0068
15-34, 2020-08-11, 13.7, 2.4899, 0.0061
15-34, 2020-08-12, 14.5, 3.139, 0.0077
15-34, 2020-08-13, 15.4, 3.554, 0.0088
15-34, 2020-08-14, 16.7, 3.8892, 0.0096
15-34, 2020-08-15, 17.9, 5.1341, 0.0127
15-34, 2020-08-16, 18, 4.916, 0.0121
15-34, 2020-08-17, 18.3, 5.0543, 0.0125
15-34, 2020-08-18, 19.8, 5.5172, 0.0136
15-34, 2020-08-19, 21, 5.847, 0.0144
15-34, 2020-08-20, 22.1, 6.0918, 0.015
15-34, 2020-08-21, 22.7, 5.166, 0.0127
15-34, 2020-08-22, 23.4, 5.2937, 0.013
15-34, 2020-08-23, 23.9, 5.6768, 0.014
15-34, 2020-08-24, 24.3, 5.8151, 0.0143
15-34, 2020-08-25, 24, 4.0647, 0.01
15-34, 2020-08-26, 23.9, 3.1177, 0.0077
15-34, 2020-08-27, 23.4, 1.2237, 0.003
15-34, 2020-08-28, 23.2, 0.8725, 0.0021
15-34, 2020-08-29, 22.8, -1.0162, -0.0044
15-34, 2020-08-30, 22.7, -1.4205, -0.0061
15-34, 2020-08-31, 22.6, -1.8036, -0.0078
15-34, 2020-09-01, 22.2, -1.6493, -0.0071
15-34, 2020-09-02, 22, -1.9951, -0.0086
15-34, 2020-09-03, 21.5, -1.8994, -0.0082
15-34, 2020-09-04, 21.5, -1.7025, -0.0074
15-34, 2020-09-05, 21.5, -1.5642, -0.0068
15-34, 2020-09-06, 21.9, -1.0534, -0.0046
15-34, 2020-09-07, 21.9, -0.7768, -0.0034
15-34, 2020-09-08, 22.1, 0.1756, 0.0004
15-34, 2020-09-09, 21.7, -0.3777, -0.0016
15-34, 2020-09-10, 21.9, 0.9523, 0.0023
15-34, 2020-09-11, 21.8, 0.5374, 0.0013
15-34, 2020-09-12, 21.9, 0.8725, 0.0021
15-34, 2020-09-13, 22.3, 0.2394, 0.0006
15-34, 2020-09-14, 22.8, 0.5906, 0.0015
15-34, 2020-09-15, 22.8, 0.0213, 0.0001
15-34, 2020-09-16, 24.3, 1.8462, 0.0045
15-34, 2020-09-17, 25.2, 2.3037, 0.0057
15-34, 2020-09-18, 26.7, 3.4635, 0.0085
15-34, 2020-09-19, 28, 4.634, 0.0114
15-34, 2020-09-20, 28.2, 5.1554, 0.0127
15-34, 2020-09-21, 27.9, 4.6021, 0.0113
15-34, 2020-09-22, 28.3, 5.4533, 0.0134
15-34, 2020-09-23, 27.9, 3.8519, 0.0095
15-34, 2020-09-24, 27.8, 2.6814, 0.0066
15-34, 2020-09-25, 27.9, 1.7185, 0.0042
15-34, 2020-09-26, 27.7, 0.7289, 0.0018
15-34, 2020-09-27, 28.3, 0.4629, 0.0011
15-34, 2020-09-28, 28.5, 1.0428, 0.0026
15-34, 2020-09-29, 28.6, 0.8459, 0.0021
15-34, 2020-09-30, 29, 0.7821, 0.0019
15-34, 2020-10-01, 30, 1.5961, 0.0039
15-34, 2020-10-02, 30.9, 2.3197, 0.0057
15-34, 2020-10-03, 32.2, 2.6548, 0.0065
15-34, 2020-10-04, 33, 3.7881, 0.0093
15-34, 2020-10-05, 33.7, 4.07, 0.01
15-34, 2020-10-06, 34.7, 5.2086, 0.0128
15-34, 2020-10-07, 37.4, 6.959, 0.0171
15-34, 2020-10-08, 40.5, 8.47, 0.0209
15-34, 2020-10-09, 43.7, 11.0131, 0.0271
15-34, 2020-10-10, 47.9, 13.5934, 0.0335
15-34, 2020-10-11, 50.6, 15.0778, 0.0372
15-34, 2020-10-12, 52.7, 16.4611, 0.0406
15-34, 2020-10-13, 56.4, 18.1955, 0.0448
15-34, 2020-10-14, 59.7, 19.9353, 0.0491
15-34, 2020-10-15, 65, 21.7974, 0.0537
15-34, 2020-10-16, 71.2, 23.9415, 0.059
15-34, 2020-10-17, 76.7, 25.7131, 0.0634
15-34, 2020-10-18, 80.5, 27.2773, 0.0672
15-34, 2020-10-19, 83.3, 28.6234, 0.0705
15-34, 2020-10-20, 87.3, 30.0439, 0.074
15-34, 2020-10-21, 93.9, 30.8739, 0.0761
15-34, 2020-10-22, 102.9, 33.6457, 0.0829
15-34, 2020-10-23, 113.8, 33.5553, 0.0827
15-34, 2020-10-24, 124.5, 40.892, 0.1008
15-34, 2020-10-25, 134.3, 46.5156, 0.1146
15-34, 2020-10-26, 140.7, 51.272, 0.1263
15-34, 2020-10-27, 150.3, 55.5442, 0.1369
15-34, 2020-10-28, 161.9, 62.1308, 0.1531
15-34, 2020-10-29, 172.4, 61.6679, 0.152
15-34, 2020-10-30, 181.4, 63.7694, 0.1571
15-34, 2020-10-31, 190.2, 59.6728, 0.147
15-34, 2020-11-01, 194.1, 54.0918, 0.1333
15-34, 2020-11-02, 199.5, 53.4427, 0.1317
15-34, 2020-11-03, 205.4, 50.442, 0.1243
15-34, 2020-11-04, 210.9, 42.685, 0.1052
15-34, 2020-11-05, 213, 37.7477, 0.093
15-34, 2020-11-06, 217.3, 32.5817, 0.0803
15-34, 2020-11-07, 220.4, 30.3152, 0.0747
15-34, 2020-11-08, 223.9, 28.9053, 0.0712
15-34, 2020-11-09, 222.2, 24.7182, 0.0609
15-34, 2020-11-10, 223.2, 18.3285, 0.0452
15-34, 2020-11-11, 222.4, 13.4391, 0.0331
15-34, 2020-11-12, 225.8, 14.0829, 0.0347
15-34, 2020-11-13, 225.9, 12.5028, 0.0308
15-34, 2020-11-14, 223.4, 5.2778, 0.013
15-34, 2020-11-15, 221, 2.7666, 0.0068
15-34, 2020-11-16, 217.8, -1.3726, -0.0059
15-34, 2020-11-17, 212.9, -6.5546, -0.0284
15-34, 2020-11-18, 211.5, -9.135, -0.0395
15-34, 2020-11-19, 210.8, -13.7424, -0.0595
15-34, 2020-11-20, 208.9, -15.8173, -0.0684
15-34, 2020-11-21, 208.1, -14.3596, -0.0621
15-34, 2020-11-22, 205.3, -15.663, -0.0678
15-34, 2020-11-23, 204.4, -13.5775, -0.0588
15-34, 2020-11-24, 203.5, -11.0503, -0.0478
15-34, 2020-11-25, 201.2, -9.3425, -0.0404
15-34, 2020-11-26, 196.9, -10.7949, -0.0467
15-34, 2020-11-27, 192.9, -13.1252, -0.0568
15-34, 2020-11-28, 187, -15.9078, -0.0688
15-34, 2020-11-29, 185.6, -16.9718, -0.0734
15-34, 2020-11-30, 184.9, -16.3813, -0.0709
15-34, 2020-12-01, 181.7, -16.7431, -0.0724
15-34, 2020-12-02, 180.3, -17.6794, -0.0765
15-34, 2020-12-03, 180.1, -15.1736, -0.0657
15-34, 2020-12-04, 181.8, -10.928, -0.0473
15-34, 2020-12-05, 185.1, -3.1496, -0.0136
15-34, 2020-12-06, 186.5, 3.155, 0.0078
15-34, 2020-12-07, 188.7, 6.0173, 0.0148
15-34, 2020-12-08, 191.9, 9.0499, 0.0223
15-34, 2020-12-09, 195.9, 14.9395, 0.0368
15-34, 2020-12-10, 202, 16.5622, 0.0408
15-34, 2020-12-11, 208.6, 24.2447, 0.0597
15-34, 2020-12-12, 214.8, 27.2188, 0.0671
15-34, 2020-12-13, 220.5, 28.0062, 0.069
15-34, 2020-12-14, 222.9, 30.5919, 0.0754
15-34, 2020-12-15, 226.7, 28.3999, 0.07
15-34, 2020-12-16, 231.7, 32.9435, 0.0812
15-34, 2020-12-17, 236, 30.6504, 0.0755
15-34, 2020-12-18, 238.3, 28.7404, 0.0708
15-34, 2020-12-19, 241.2, 24.7236, 0.0609
15-34, 2020-12-20, 241.1, 22.3454, 0.0551
15-34, 2020-12-21, 242.9, 19.0308, 0.0469
15-34, 2020-12-22, 243.1, 21.1057, 0.052
15-34, 2020-12-23, 243.1, 10.1352, 0.025
15-34, 2020-12-24, 243.4, 10.5023, 0.0259
15-34, 2020-12-25, 227.1, -6.1609, -0.0267
15-34, 2020-12-26, 202.9, -32.4061, -0.1402
15-34, 2020-12-27, 189.1, -46.3666, -0.2006
15-34, 2020-12-28, 182.9, -55.0175, -0.2381
15-34, 2020-12-29, 176.4, -64.8601, -0.2807
15-34, 2020-12-30, 175.1, -67.9672, -0.2941
15-34, 2020-12-31, 172, -67.4192, -0.2917
15-34, 2021-01-01, 171, -53.7034, -0.2324
15-34, 2021-01-02, 167.6, -32.1561, -0.1391
15-34, 2021-01-03, 166.3, -22.09, -0.0956
15-34, 2021-01-04, 165.7, -17.3709, -0.0752
15-34, 2021-01-05, 164.8, -11.3057, -0.0489
15-34, 2021-01-06, 168.2, -8.6562, -0.0375
15-34, 2021-01-07, 167.5, -10.9439, -0.0474
15-34, 2021-01-08, 178.1, 4.7936, 0.0118
15-34, 2021-01-09, 199.6, 27.3465, 0.0674
15-34, 2021-01-10, 210.8, 40.5834, 0.1
15-34, 2021-01-11, 211, 45.4037, 0.1119
15-34, 2021-01-12, 210.6, 47.3403, 0.1166
15-34, 2021-01-13, 202.9, 40.7484, 0.1004
15-34, 2021-01-14, 197.1, 39.0193, 0.0961
15-34, 2021-01-15, 187.6, 13.6307, 0.0336
15-34, 2021-01-16, 177.7, -17.9987, -0.0779
15-34, 2021-01-17, 171.3, -35.3482, -0.153
15-34, 2021-01-18, 167.7, -43.3926, -0.1878
15-34, 2021-01-19, 160.7, -45.7122, -0.1978
15-34, 2021-01-20, 153.6, -43.7224, -0.1892
15-34, 2021-01-21, 144.8, -46.3294, -0.2005
15-34, 2021-01-22, 138.4, -45.3824, -0.1964
15-34, 2021-01-23, 132.9, -40.3494, -0.1746
15-34, 2021-01-24, 130.2, -36.8965, -0.1597
15-34, 2021-01-25, 128, -34.3108, -0.1485
15-34, 2021-01-26, 124.3, -33.7734, -0.1461
15-34, 2021-01-27, 120.4, -31.4006, -0.1359
15-34, 2021-01-28, 114.9, -27.2667, -0.118
15-34, 2021-01-29, 111, -25.4258, -0.11
15-34, 2021-01-30, 107.9, -24.7661, -0.1072
15-34, 2021-01-31, 106.2, -22.9998, -0.0995
15-34, 2021-02-01, 105.4, -21.5686, -0.0933
15-34, 2021-02-02, 104.5, -18.5147, -0.0801
15-34, 2021-02-03, 100.6, -18.6477, -0.0807
15-34, 2021-02-04, 98.1, -16.6899, -0.0722
15-34, 2021-02-05, 95.4, -13.9393, -0.0603
15-34, 2021-02-06, 92.2, -12.8379, -0.0556
15-34, 2021-02-07, 90.1, -14.8011, -0.064
15-34, 2021-02-08, 88.8, -15.3811, -0.0666
15-34, 2021-02-09, 86.8, -17.6262, -0.0763
15-34, 2021-02-10, 83.4, -14.982, -0.0648
15-34, 2021-02-11, 79.1, -17.307, -0.0749
15-34, 2021-02-12, 76.9, -17.9401, -0.0776
15-34, 2021-02-13, 75.4, -16.9878, -0.0735
15-34, 2021-02-14, 71.3, -18.2806, -0.0791
15-34, 2021-02-15, 72.4, -17.0782, -0.0739
15-34, 2021-02-16, 72.7, -14.1521, -0.0612
15-34, 2021-02-17, 72.6, -11.7686, -0.0509
15-34, 2021-02-18, 72.9, -6.8047, -0.0294
15-34, 2021-02-19, 73.6, -4.8734, -0.0211
15-34, 2021-02-20, 74.5, -1.3088, -0.0057
15-34, 2021-02-21, 78.6, 6.1769, 0.0152
15-34, 2021-02-22, 77.6, 5.0543, 0.0125
15-34, 2021-02-23, 77.4, 4.9585, 0.0122
15-34, 2021-02-24, 79.1, 5.8524, 0.0144
15-34, 2021-02-25, 81.8, 8.8956, 0.0219
15-34, 2021-02-26, 82.9, 10.1193, 0.0249
15-34, 2021-02-27, 84.1, 9.8905, 0.0244
15-34, 2021-02-28, 83.9, 5.7726, 0.0142
15-34, 2021-03-01, 84.8, 7.5123, 0.0185
15-34, 2021-03-02, 85.7, 7.9645, 0.0196
15-34, 2021-03-03, 87.2, 8.0018, 0.0197
15-34, 2021-03-04, 87.6, 5.0862, 0.0125
15-34, 2021-03-05, 88.3, 5.0064, 0.0123
15-34, 2021-03-06, 88.4, 3.687, 0.0091
15-34, 2021-03-07, 89.8, 4.4531, 0.011
15-34, 2021-03-08, 89.2, 3.9849, 0.0098
15-34, 2021-03-09, 89.5, 3.5008, 0.0086
15-34, 2021-03-10, 90.6, 2.6868, 0.0066
15-34, 2021-03-11, 95.2, 6.6238, 0.0163
15-34, 2021-03-12, 100, 9.5979, 0.0236
15-34, 2021-03-13, 105.5, 14.8756, 0.0367
15-34, 2021-03-14, 109.1, 18.3498, 0.0452
15-34, 2021-03-15, 111.9, 21.808, 0.0537
15-34, 2021-03-16, 115.3, 23.5744, 0.0581
15-34, 2021-03-17, 122.2, 29.6821, 0.0731
15-34, 2021-03-18, 129.1, 29.9002, 0.0737
15-34, 2021-03-19, 135.2, 32.8371, 0.0809
15-34, 2021-03-20, 139.7, 32.7732, 0.0808
15-34, 2021-03-21, 144.1, 33.683, 0.083
15-34, 2021-03-22, 145.5, 32.2891, 0.0796
15-34, 2021-03-23, 148.4, 31.6879, 0.0781
15-34, 2021-03-24, 153.2, 26.9049, 0.0663
15-34, 2021-03-25, 159.6, 28.1764, 0.0694
15-34, 2021-03-26, 167.9, 28.2722, 0.0697
15-34, 2021-03-27, 174.8, 30.395, 0.0749
15-34, 2021-03-28, 178.1, 31.358, 0.0773
15-34, 2021-03-29, 181, 33.252, 0.0819
15-34, 2021-03-30, 184.4, 34.0394, 0.0839
15-34, 2021-03-31, 187.3, 32.4912, 0.0801
15-34, 2021-04-01, 189.7, 28.8415, 0.0711
15-34, 2021-04-02, 189.4, 21.5314, 0.0531
15-34, 2021-04-03, 182.4, 10.8003, 0.0266
15-34, 2021-04-04, 175.7, 0.9417, 0.0023
15-34, 2021-04-05, 175.4, -4.3414, -0.0188
15-34, 2021-04-06, 169.6, -11.5291, -0.0499
15-34, 2021-04-07, 155.9, -25.7078, -0.1112
15-34, 2021-04-08, 155.9, -34.0607, -0.1474
15-34, 2021-04-09, 163.8, -26.9528, -0.1166
15-34, 2021-04-10, 178.4, -8.72, -0.0377
15-34, 2021-04-11, 191.8, 7.3101, 0.018
15-34, 2021-04-12, 195, 17.5092, 0.0431
15-34, 2021-04-13, 204.6, 30.2567, 0.0746
15-34, 2021-04-14, 230.8, 65.2432, 0.1608
15-34, 2021-04-15, 241.8, 83.1141, 0.2048
15-34, 2021-04-16, 242.9, 78.0705, 0.1924
15-34, 2021-04-17, 242.8, 63.828, 0.1573
15-34, 2021-04-18, 241.3, 53.6981, 0.1323
15-34, 2021-04-19, 240.8, 46.5582, 0.1147
15-34, 2021-04-20, 240, 34.5076, 0.085
15-34, 2021-04-21, 240.3, 11.3695, 0.028
15-34, 2021-04-22, 239.4, -2.4952, -0.0108
15-34, 2021-04-23, 237.5, -2.873, -0.0124
15-34, 2021-04-24, 235.8, -4.3254, -0.0187
15-34, 2021-04-25, 235.4, -5.5863, -0.0242
15-34, 2021-04-26, 235.3, -4.5808, -0.0198
15-34, 2021-04-27, 235.5, -2.1281, -0.0092
15-34, 2021-04-28, 230.8, -6.5706, -0.0284
15-34, 2021-04-29, 222.8, -13.3381, -0.0577
15-34, 2021-04-30, 216.7, -17.0304, -0.0737
15-34, 2021-05-01, 210, -23.2924, -0.1008
15-34, 2021-05-02, 205.3, -26.8836, -0.1163
15-34, 2021-05-03, 201.7, -31.7091, -0.1372
15-34, 2021-05-04, 196.6, -36.407, -0.1575
15-34, 2021-05-05, 189.1, -38.8597, -0.1681
15-34, 2021-05-06, 182.5, -35.2418, -0.1525
15-34, 2021-05-07, 174.9, -39.0086, -0.1688
15-34, 2021-05-08, 169.6, -37.221, -0.1611
15-34, 2021-05-09, 164.4, -38.1627, -0.1651
15-34, 2021-05-10, 162.6, -37.2742, -0.1613
15-34, 2021-05-11, 159.9, -35.029, -0.1516
15-34, 2021-05-12, 154.3, -32.4433, -0.1404
15-34, 2021-05-13, 147.4, -33.0818, -0.1431
15-34, 2021-05-14, 134.8, -37.0082, -0.1601
15-34, 2021-05-15, 122.1, -44.7971, -0.1938
15-34, 2021-05-16, 116.6, -46.8295, -0.2026
15-34, 2021-05-17, 114.6, -47.9042, -0.2073
15-34, 2021-05-18, 110.9, -48.0425, -0.2079
15-34, 2021-05-19, 103.9, -48.0585, -0.208
15-34, 2021-05-20, 96.1, -48.4362, -0.2096
15-34, 2021-05-21, 95.1, -38.9022, -0.1683
15-34, 2021-05-22, 95.3, -26.2079, -0.1134
15-34, 2021-05-23, 91.5, -22.9519, -0.0993
15-34, 2021-05-24, 88, -25.3833, -0.1098
15-34, 2021-05-25, 82.6, -25.5695, -0.1106
15-34, 2021-05-26, 69.1, -31.5495, -0.1365
15-34, 2021-05-27, 62.8, -33.2999, -0.1441
15-34, 2021-05-28, 60.1, -34.8215, -0.1507
15-34, 2021-05-29, 56.5, -37.4391, -0.162
15-34, 2021-05-30, 52.9, -38.1467, -0.1651
15-34, 2021-05-31, 52.4, -35.5079, -0.1536
15-34, 2021-06-01, 53.7, -30.0173, -0.1299
15-34, 2021-06-02, 55.9, -12.822, -0.0555
15-34, 2021-06-03, 51.2, -9.1669, -0.0397
15-34, 2021-06-04, 44.7, -13.5349, -0.0586
15-34, 2021-06-05, 39.3, -16.1578, -0.0699
15-34, 2021-06-06, 37.1, -15.0565, -0.0652
15-34, 2021-06-07, 36.2, -15.7482, -0.0681
15-34, 2021-06-08, 34.7, -18.1955, -0.0787
15-34, 2021-06-09, 32, -23.3882, -0.1012
15-34, 2021-06-10, 29.6, -21.3611, -0.0924
15-34, 2021-06-11, 28.6, -16.1525, -0.0699
15-34, 2021-06-12, 28.1, -11.0982, -0.048
15-34, 2021-06-13, 26.4, -10.4332, -0.0451
15-34, 2021-06-14, 25.2, -10.8375, -0.0469
15-34, 2021-06-15, 24.1, -9.9437, -0.043
15-34, 2021-06-16, 21.2, -9.7841, -0.0423
15-34, 2021-06-17, 18.5, -10.5502, -0.0457
15-34, 2021-06-18, 16.5, -11.4653, -0.0496
15-34, 2021-06-19, 14.9, -12.689, -0.0549
15-34, 2021-06-20, 13.9, -12.0239, -0.052
15-34, 2021-06-21, 13.6, -11.2259, -0.0486
15-34, 2021-06-22, 12.8, -10.9546, -0.0474
15-34, 2021-06-23, 11.6, -9.1829, -0.0397
15-34, 2021-06-24, 10.9, -7.3687, -0.0319
15-34, 2021-06-25, 10.2, -6.2141, -0.0269
15-34, 2021-06-26, 9.9, -4.9319, -0.0213
15-34, 2021-06-27, 9.5, -4.4265, -0.0192
15-34, 2021-06-28, 9.4, -4.3041, -0.0186
15-34, 2021-06-29, 9.6, -3.3518, -0.0145
15-34, 2021-06-30, 9.5, -2.1494, -0.0093
15-34, 2021-07-01, 9.6, -1.3833, -0.006
15-34, 2021-07-02, 9.7, -0.681, -0.0029
15-34, 2021-07-03, 9.7, -0.4309, -0.0019
