Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 17, , 29.4
2022-06-15, 3.9, gleichbleibend, 21, 0.0878, 33.3
2022-06-22, -6, gleichbleibend, 22, -0.1923, 27.3
2022-06-29, 4.5, gleichbleibend, 22, 0.1014, 31.8
2022-07-06, 22.7, gleichbleibend, 22, 0.5113, 54.5
2022-07-13, -9, gleichbleibend, 22, -0.2885, 45.5
2022-07-20, 13.6, gleichbleibend, 22, 0.3063, 59.1
2022-07-27, -4.6, gleichbleibend, 22, -0.1474, 54.5
2022-08-03, -27.2, gleichbleibend, 22, -0.8718, 27.3
2022-08-10, -4.6, gleichbleibend, 22, -0.1474, 22.7
2022-08-17, -4.5, gleichbleibend, 22, -0.1442, 18.2
2022-08-24, 18.2, gleichbleibend, 22, 0.4099, 36.4
2022-08-31, 13.6, gleichbleibend, 22, 0.3063, 50
2022-09-07, 9.1, gleichbleibend, 22, 0.205, 59.1
2022-09-14, -27.3, gleichbleibend, 22, -0.875, 31.8
2022-09-21, -9.1, gleichbleibend, 22, -0.2917, 22.7
2022-09-28, 4.6, gleichbleibend, 22, 0.1036, 27.3
2022-10-05, 4.5, gleichbleibend, 22, 0.1014, 31.8
2022-10-12, 44.4, gleichbleibend, 21, 1, 76.2
2022-10-19, -31.2, gleichbleibend, 20, -1, 45
2022-10-26, -5, gleichbleibend, 20, -0.1603, 40
2022-11-02, -10, gleichbleibend, 20, -0.3205, 30
2022-11-09, 5, gleichbleibend, 20, 0.1126, 35
2022-11-16, 0.3, gleichbleibend, 17, 0.0068, 35.3
2022-11-23, 3.2, gleichbleibend, 13, 0.0721, 38.5
