Meldedatum, difference, group, quantity, trend, value
2022-06-08, , gleichbleibend, 21, , 28.6
2022-06-15, -0.6, gleichbleibend, 25, -0.0195, 28
2022-06-22, 18.2, gleichbleibend, 26, 0.9286, 46.2
2022-06-29, , gleichbleibend, 26, , 46.2
2022-07-06, 19.2, gleichbleibend, 26, 0.9796, 65.4
2022-07-13, -11.6, gleichbleibend, 26, -0.3779, 53.8
2022-07-20, 11.6, gleichbleibend, 26, 0.5918, 65.4
2022-07-27, -11.6, gleichbleibend, 26, -0.3779, 53.8
2022-08-03, -30.7, gleichbleibend, 26, -1, 23.1
2022-08-10, 3.8, gleichbleibend, 26, 0.1939, 26.9
2022-08-17, 7.7, gleichbleibend, 26, 0.3929, 34.6
2022-08-24, 11.6, gleichbleibend, 26, 0.5918, 46.2
2022-08-31, 7.6, gleichbleibend, 26, 0.3878, 53.8
2022-09-07, 7.7, gleichbleibend, 26, 0.3929, 61.5
2022-09-14, -23, gleichbleibend, 26, -0.7492, 38.5
2022-09-21, -11.6, gleichbleibend, 26, -0.3779, 26.9
2022-09-28, 3.9, gleichbleibend, 26, 0.199, 30.8
2022-10-05, 15.4, gleichbleibend, 26, 0.7857, 46.2
2022-10-12, 15.3, gleichbleibend, 26, 0.7806, 61.5
2022-10-19, -7.7, gleichbleibend, 26, -0.2508, 53.8
2022-10-26, -11.5, gleichbleibend, 26, -0.3746, 42.3
2022-11-02, 3.9, gleichbleibend, 26, 0.199, 46.2
2022-11-09, -3.9, gleichbleibend, 26, -0.127, 42.3
2022-11-16, 11.5, gleichbleibend, 26, 0.5867, 53.8
2022-11-23, -3.8, gleichbleibend, 26, -0.1238, 50
2022-11-30, 7.7, gleichbleibend, 26, 0.3929, 57.7
2022-12-07, -27.3, gleichbleibend, 23, -0.8893, 30.4
2022-12-14, 19.6, gleichbleibend, 12, 1, 50
