Meldedatum, difference, frozen, region, region_id, trend, value, Lower, Prediction, Upper
2022-10-28, -3.8615, 15.6825, Brandenburg, 12, -1, 15.68, , , 
2022-10-27, -3.4675, 16.1159, Brandenburg, 12, -0.898, 17.89, , , 
2022-10-26, -3.8221, 15.6431, Brandenburg, 12, -0.9898, 18.68, , , 
2022-10-25, -0.4334, 17.4162, Brandenburg, 12, -0.1122, 21.79, 26.41, 27.32, 30.75
2022-10-24, 0.7881, 18.086, Brandenburg, 12, 0.0722, 24.04, 27.79, 28.42, 29.17
2022-10-23, 1.1821, 18.4801, Brandenburg, 12, 0.1083, 24.19, 27.91, 28.55, 29.29
2022-10-22, 1.6943, 19.3075, Brandenburg, 12, 0.1552, 24.71, 28.42, 29.05, 29.81
2022-10-21, 3.034, 19.544, Brandenburg, 12, 0.278, 25.53, 29.08, 29.7, 30.42
2022-10-20, 3.4675, 19.5834, Brandenburg, 12, 0.3177, 26.2, 29.38, 29.99, 30.65
2022-10-19, 3.7433, 19.4652, Brandenburg, 12, 0.343, 27.46, 30.33, 30.96, 31.61
2022-10-18, 0.4728, 17.8496, Brandenburg, 12, 0.0433, 26.6, 28.92, 29.45, 29.99
2022-10-17, 4.492, 17.298, Brandenburg, 12, 0.4116, 25.02, 26.66, 27.06, 27.52
2022-10-16, 4.2555, 17.298, Brandenburg, 12, 0.3899, 24.63, 26.22, 26.61, 27.06
2022-10-15, 4.3737, 17.6132, Brandenburg, 12, 0.4007, 24.08, 25.59, 25.97, 26.41
2022-10-14, 4.689, 16.5099, Brandenburg, 12, 0.4296, 24.35, 25.74, 26.1, 26.52
2022-10-13, 5.5164, 16.1159, Brandenburg, 12, 0.5054, 24.55, 25.77, 26.12, 26.52
2022-10-12, 7.0532, 15.7219, Brandenburg, 12, 0.6462, 24.51, 25.59, 25.91, 26.29
2022-10-11, 10.9147, 17.3768, Brandenburg, 12, 1, 26.95, 27.94, 28.27, 28.66
2022-10-10, 2.2066, 12.806, Brandenburg, 12, 0.2022, 20.53, 21.17, 21.41, 21.69
2022-10-09, 2.2854, 13.0424, Brandenburg, 12, 0.2094, 20.69, 21.33, 21.57, 21.85
2022-10-08, 2.3248, 13.2395, Brandenburg, 12, 0.213, 20.57, 21.2, 21.44, 21.72
2022-10-07, 1.0639, 11.8209, Brandenburg, 12, 0.0975, 19.66, 20.2, 20.42, 20.67
2022-10-06, 0.5122, 10.5994, Brandenburg, 12, 0.0469, 17.34, 17.75, 17.94, 18.15
2022-10-05, -0.197, 8.6687, Brandenburg, 12, -0.051, 15.41, 15.72, 15.87, 16.05
2022-10-04, -0.2364, 6.4621, Brandenburg, 12, -0.0612, 10.8, 10.95, 11.03, 11.13
2022-10-03, 4.7284, 10.5994, Brandenburg, 12, 0.4332, 15.33, 15.53, 15.62, 15.76
2022-10-02, 4.689, 10.7571, Brandenburg, 12, 0.4296, 15.49, 15.68, 15.78, 15.92
2022-10-01, 4.7284, 10.9147, Brandenburg, 12, 0.4332, 15.49, 15.68, 15.77, 15.91
2022-09-30, 5.4376, 10.7571, Brandenburg, 12, 0.4982, 14.58, 14.74, 14.82, 14.94
2022-09-29, 4.5314, 10.0872, Brandenburg, 12, 0.4152, 14.3, 14.45, 14.51, 14.63
2022-09-28, 3.3493, 8.8657, Brandenburg, 12, 0.3069, 13.63, 13.75, 13.81, 13.91
2022-09-27, 2.0884, 6.6985, Brandenburg, 12, 0.1913, 12.21, 12.3, 12.35, 12.44
2022-09-26, 0.8669, 5.8711, Brandenburg, 12, 0.0794, 9.61, 9.66, 9.69, 9.75
2022-09-25, 0.9851, 6.0681, Brandenburg, 12, 0.0903, 9.46, 9.5, 9.53, 9.58
2022-09-24, 1.0639, 6.1863, Brandenburg, 12, 0.0975, 9.34, 9.38, 9.41, 9.46
2022-09-23, 0.9457, 5.3194, Brandenburg, 12, 0.0866, 8.83, 8.86, 8.88, 8.92
2022-09-22, 1.8519, 5.5558, Brandenburg, 12, 0.1697, 8.51, 8.54, 8.55, 8.58
2022-09-21, 1.6549, 5.5164, Brandenburg, 12, 0.1516, 7.8, 7.83, 7.83, 7.85
2022-09-20, 0.8669, 4.6102, Brandenburg, 12, 0.0794, 7.76, 7.78, 7.79, 7.8
2022-09-19, 1.0639, 5.0042, Brandenburg, 12, 0.0975, 7.21, 7.23, 7.23, 7.23
2022-09-18, 1.1427, 5.083, Brandenburg, 12, 0.1047, 7.05, 7.07, 7.07, 7.07
2022-09-17, 1.1821, 5.1224, Brandenburg, 12, 0.1083, 6.97, 6.99, 6.99, 6.99
2022-09-16, -0.0394, 4.3737, Brandenburg, 12, -0.0102, 6.5, 6.52, 6.52, 6.52
2022-09-15, -0.2758, 3.7039, Brandenburg, 12, -0.0714, 5.79, 5.81, 5.81, 5.81
2022-09-14, , 3.8615, Brandenburg, 12, , 5.91, 5.93, 5.93, 5.93
2022-09-13, 0.1182, 3.7433, Brandenburg, 12, 0.0108, 5.79, 5.81, 5.81, 5.81
2022-09-12, , 3.9403, Brandenburg, 12, , 5.83, 5.85, 5.85, 5.85
2022-09-11, -0.1576, 3.9403, Brandenburg, 12, -0.0408, 5.79, 5.81, 5.81, 5.81
2022-09-10, -0.1576, 3.9403, Brandenburg, 12, -0.0408, 5.75, 5.77, 5.77, 5.77
2022-09-09, 0.5516, 4.4132, Brandenburg, 12, 0.0505, 6.07, 6.08, 6.08, 6.08
2022-09-08, 0.394, 3.9797, Brandenburg, 12, 0.0361, 6.07, 6.08, 6.08, 6.08
2022-09-07, 0.394, 3.8615, Brandenburg, 12, 0.0361, 5.87, 5.89, 5.89, 5.89
2022-09-06, -0.1182, 3.6251, Brandenburg, 12, -0.0306, 5.67, 5.69, 5.69, 5.69
2022-09-05, -1.1821, 3.9403, Brandenburg, 12, -0.3061, 6.11, 6.12, 6.12, 6.12
2022-09-04, -1.0245, 4.0979, Brandenburg, 12, -0.2653, 6.23, 6.24, 6.24, 6.24
2022-09-03, -1.0245, 4.0979, Brandenburg, 12, -0.2653, 6.23, 6.24, 6.24, 6.24
2022-09-02, -1.0245, 3.8615, Brandenburg, 12, -0.2653, 5.79, 5.81, 5.81, 5.81
2022-09-01, -1.5367, 3.5857, Brandenburg, 12, -0.398, 5.52, 5.53, 5.53, 5.53
2022-08-31, -1.1427, 3.4675, Brandenburg, 12, -0.2959, 5.56, 5.57, 5.57, 5.57
2022-08-30, -1.3791, 3.7433, Brandenburg, 12, -0.3571, 6.03, 6.04, 6.04, 6.04
